        t         wt_avg         wt_std       dwdt_avg       dwdt_std
  0.06830    1.24336E-01    5.20081E-03    5.05889E+00    4.66502E-01
  0.06835    1.24585E-01    5.20888E-03    4.89666E+00    4.56065E-01
  0.06840    1.24836E-01    5.21835E-03    5.13300E+00    5.30751E-01
  0.06845    1.25100E-01    5.22785E-03    5.44290E+00    5.68406E-01
  0.06850    1.25376E-01    5.23674E-03    5.60523E+00    5.97585E-01
  0.06855    1.25656E-01    5.24461E-03    5.56654E+00    6.51288E-01
  0.06860    1.25921E-01    5.25181E-03    5.05459E+00    5.40148E-01
  0.06865    1.26170E-01    5.25915E-03    4.90696E+00    4.97956E-01
  0.06870    1.26412E-01    5.26659E-03    4.74381E+00    4.68024E-01
  0.06875    1.26650E-01    5.27419E-03    4.78130E+00    4.31647E-01
  0.06880    1.26880E-01    5.28048E-03    4.42818E+00    3.63094E-01
  0.06885    1.27118E-01    5.28666E-03    5.07748E+00    4.94315E-01
  0.06890    1.27371E-01    5.29281E-03    5.04065E+00    4.68476E-01
  0.06895    1.27619E-01    5.29895E-03    4.89496E+00    4.73159E-01
  0.06900    1.27856E-01    5.30688E-03    4.56690E+00    4.64019E-01
  0.06905    1.28078E-01    5.31408E-03    4.33410E+00    4.15948E-01
  0.06910    1.28300E-01    5.32015E-03    4.54583E+00    4.68172E-01
  0.06915    1.28530E-01    5.32674E-03    4.65949E+00    4.45811E-01
  0.06920    1.28760E-01    5.33342E-03    4.54745E+00    4.21082E-01
  0.06925    1.28988E-01    5.33976E-03    4.54583E+00    4.26821E-01
  0.06930    1.29216E-01    5.34576E-03    4.59593E+00    4.51624E-01
  0.06935    1.29444E-01    5.35148E-03    4.51984E+00    4.15837E-01
  0.06940    1.29676E-01    5.35764E-03    4.76306E+00    4.28793E-01
  0.06945    1.29911E-01    5.36485E-03    4.62328E+00    4.41956E-01
  0.06950    1.30144E-01    5.37137E-03    4.69568E+00    4.44327E-01
  0.06955    1.30379E-01    5.37704E-03    4.69979E+00    4.38804E-01
  0.06960    1.30617E-01    5.38449E-03    4.83985E+00    4.50126E-01
  0.06965    1.30863E-01    5.39410E-03    4.99098E+00    4.82112E-01
  0.06970    1.31117E-01    5.40317E-03    5.16893E+00    5.52499E-01
  0.06975    1.31381E-01    5.41084E-03    5.40967E+00    6.01229E-01
  0.06980    1.31658E-01    5.41890E-03    5.67073E+00    6.18252E-01
  0.06985    1.31939E-01    5.42844E-03    5.54103E+00    5.84635E-01
  0.06990    1.32212E-01    5.43739E-03    5.40763E+00    5.76634E-01
  0.06995    1.32480E-01    5.44395E-03    5.28742E+00    5.56868E-01
  0.07000    1.32742E-01    5.44938E-03    5.21744E+00    5.77114E-01
  0.07005    1.33003E-01    5.45438E-03    5.19725E+00    5.68004E-01
  0.07010    1.33260E-01    5.45876E-03    5.08970E+00    6.34119E-01
  0.07015    1.33509E-01    5.46242E-03    4.87453E+00    5.52328E-01
  0.07020    1.33758E-01    5.46634E-03    5.09086E+00    5.61913E-01
  0.07025    1.34008E-01    5.47066E-03    4.91065E+00    5.10628E-01
  0.07030    1.34256E-01    5.47522E-03    5.01475E+00    5.50294E-01
  0.07035    1.34503E-01    5.48007E-03    4.83063E+00    4.95045E-01
  0.07040    1.34749E-01    5.48551E-03    5.02605E+00    5.36575E-01
  0.07045    1.34997E-01    5.49112E-03    4.89531E+00    5.25853E-01
  0.07050    1.35240E-01    5.49747E-03    4.84267E+00    5.54967E-01
  0.07055    1.35492E-01    5.50573E-03    5.22212E+00    5.96304E-01
  0.07060    1.35742E-01    5.51254E-03    4.78121E+00    5.14757E-01
  0.07065    1.35981E-01    5.51711E-03    4.76615E+00    5.19520E-01
  0.07070    1.36215E-01    5.52073E-03    4.61242E+00    4.58942E-01
  0.07075    1.36447E-01    5.52368E-03    4.67207E+00    4.74899E-01
  0.07080    1.36683E-01    5.52766E-03    4.75638E+00    4.75968E-01
  0.07085    1.36931E-01    5.53262E-03    5.14696E+00    5.47112E-01
  0.07090    1.37189E-01    5.53830E-03    5.17009E+00    5.68384E-01
  0.07095    1.37450E-01    5.54437E-03    5.29630E+00    5.58208E-01
  0.07100    1.37709E-01    5.54975E-03    5.03609E+00    5.62974E-01
  0.07105    1.37972E-01    5.55576E-03    5.50336E+00    6.09813E-01
  0.07110    1.38250E-01    5.56373E-03    5.60425E+00    6.06157E-01
  0.07115    1.38521E-01    5.57276E-03    5.24140E+00    5.44376E-01
  0.07120    1.38789E-01    5.58289E-03    5.47947E+00    5.31428E-01
  0.07125    1.39071E-01    5.59330E-03    5.81563E+00    5.49805E-01
  0.07130    1.39370E-01    5.60332E-03    6.13517E+00    5.71515E-01
  0.07135    1.39669E-01    5.61321E-03    5.81646E+00    5.31115E-01
  0.07140    1.39971E-01    5.62271E-03    6.26477E+00    5.77503E-01
  0.07145    1.40286E-01    5.63328E-03    6.35563E+00    6.13837E-01
  0.07150    1.40597E-01    5.64473E-03    6.06254E+00    5.96509E-01
  0.07155    1.40893E-01    5.65535E-03    5.77514E+00    5.84477E-01
  0.07160    1.41182E-01    5.66430E-03    5.78047E+00    5.62626E-01
  0.07165    1.41476E-01    5.67261E-03    5.98903E+00    5.72840E-01
  0.07170    1.41777E-01    5.68071E-03    6.04056E+00    5.42598E-01
  0.07175    1.42080E-01    5.68788E-03    6.10768E+00    5.39109E-01
  0.07180    1.42383E-01    5.69483E-03    6.00263E+00    5.59787E-01
  0.07185    1.42686E-01    5.70252E-03    6.11581E+00    6.10871E-01
  0.07190    1.42984E-01    5.71075E-03    5.81406E+00    5.27971E-01
  0.07195    1.43288E-01    5.71965E-03    6.33239E+00    6.10899E-01
  0.07200    1.43605E-01    5.72898E-03    6.33145E+00    5.76029E-01
  0.07205    1.43917E-01    5.73788E-03    6.17279E+00    5.62385E-01
  0.07210    1.44228E-01    5.74492E-03    6.26811E+00    5.92799E-01
  0.07215    1.44546E-01    5.75128E-03    6.46082E+00    6.40529E-01
  0.07220    1.44864E-01    5.75835E-03    6.25357E+00    6.13298E-01
  0.07225    1.45167E-01    5.76470E-03    5.84062E+00    5.50577E-01
  0.07230    1.45460E-01    5.77017E-03    5.87611E+00    5.77290E-01
  0.07235    1.45760E-01    5.77455E-03    6.15905E+00    5.63768E-01
  0.07240    1.46069E-01    5.77873E-03    6.19742E+00    5.83568E-01
  0.07245    1.46380E-01    5.78338E-03    6.22249E+00    5.70810E-01
  0.07250    1.46692E-01    5.78921E-03    6.27725E+00    5.79222E-01
  0.07255    1.46997E-01    5.79581E-03    5.88980E+00    5.71626E-01
  0.07260    1.47293E-01    5.80278E-03    5.97496E+00    6.23904E-01
  0.07265    1.47591E-01    5.81107E-03    5.94956E+00    6.47615E-01
  0.07270    1.47880E-01    5.82025E-03    5.59261E+00    5.71030E-01
  0.07275    1.48161E-01    5.82974E-03    5.65144E+00    5.64988E-01
  0.07280    1.48442E-01    5.83887E-03    5.59804E+00    6.05099E-01
  0.07285    1.48715E-01    5.84712E-03    5.30051E+00    5.56062E-01
  0.07290    1.48981E-01    5.85550E-03    5.34237E+00    5.07203E-01
  0.07295    1.49252E-01    5.86334E-03    5.51243E+00    5.48524E-01
  0.07300    1.49521E-01    5.87037E-03    5.23802E+00    5.23321E-01
  0.07305    1.49779E-01    5.87790E-03    5.07574E+00    5.05798E-01
  0.07310    1.50033E-01    5.88590E-03    5.11195E+00    5.25164E-01
  0.07315    1.50282E-01    5.89398E-03    4.82812E+00    4.38743E-01
  0.07320    1.50533E-01    5.90127E-03    5.20959E+00    4.80507E-01
  0.07325    1.50808E-01    5.90859E-03    5.80381E+00    5.36241E-01
  0.07330    1.51099E-01    5.91623E-03    5.81155E+00    5.60663E-01
  0.07335    1.51386E-01    5.92308E-03    5.66856E+00    5.23253E-01
  0.07340    1.51659E-01    5.92957E-03    5.26626E+00    5.19948E-01
  0.07345    1.51922E-01    5.93503E-03    5.24764E+00    5.24252E-01
  0.07350    1.52179E-01    5.93946E-03    5.04714E+00    4.91285E-01
  0.07355    1.52430E-01    5.94487E-03    4.98146E+00    4.89327E-01
  0.07360    1.52676E-01    5.95139E-03    4.86014E+00    4.67398E-01
  0.07365    1.52928E-01    5.95868E-03    5.21911E+00    5.42401E-01
  0.07370    1.53194E-01    5.96716E-03    5.43612E+00    5.82002E-01
  0.07375    1.53471E-01    5.97644E-03    5.62398E+00    5.57974E-01
  0.07380    1.53745E-01    5.98512E-03    5.33412E+00    5.32772E-01
  0.07385    1.54005E-01    5.99341E-03    5.08903E+00    5.33408E-01
  0.07390    1.54261E-01    6.00248E-03    5.12258E+00    5.09728E-01
  0.07395    1.54518E-01    6.01200E-03    5.17623E+00    5.25303E-01
  0.07400    1.54780E-01    6.02085E-03    5.28466E+00    5.10027E-01
  0.07405    1.55052E-01    6.02889E-03    5.61931E+00    5.17234E-01
  0.07410    1.55339E-01    6.03763E-03    5.84359E+00    5.47212E-01
  0.07415    1.55631E-01    6.04770E-03    5.85765E+00    5.63412E-01
  0.07420    1.55925E-01    6.05835E-03    5.88474E+00    5.89299E-01
  0.07425    1.56214E-01    6.07026E-03    5.67277E+00    6.06926E-01
  0.07430    1.56497E-01    6.08247E-03    5.67082E+00    6.07698E-01
  0.07435    1.56777E-01    6.09319E-03    5.52068E+00    5.75260E-01
  0.07440    1.57055E-01    6.10408E-03    5.57425E+00    5.53208E-01
  0.07445    1.57335E-01    6.11642E-03    5.64940E+00    5.98175E-01
  0.07450    1.57616E-01    6.12912E-03    5.56998E+00    5.71150E-01
  0.07455    1.57892E-01    6.14063E-03    5.47659E+00    5.55094E-01
  0.07460    1.58165E-01    6.15196E-03    5.47131E+00    5.36858E-01
  0.07465    1.58448E-01    6.16553E-03    5.84262E+00    6.03010E-01
  0.07470    1.58741E-01    6.18011E-03    5.86120E+00    5.94004E-01
  0.07475    1.59027E-01    6.19316E-03    5.58172E+00    5.39428E-01
  0.07480    1.59299E-01    6.20467E-03    5.31568E+00    5.13889E-01
  0.07485    1.59572E-01    6.21512E-03    5.60599E+00    5.12417E-01
  0.07490    1.59843E-01    6.22481E-03    5.20545E+00    4.87943E-01
  0.07495    1.60104E-01    6.23467E-03    5.25818E+00    5.25992E-01
  0.07500    1.60373E-01    6.24451E-03    5.49675E+00    5.47569E-01
  0.07505    1.60646E-01    6.25452E-03    5.42393E+00    5.30373E-01
  0.07510    1.60924E-01    6.26520E-03    5.67367E+00    5.80629E-01
  0.07515    1.61205E-01    6.27626E-03    5.58800E+00    5.93001E-01
  0.07520    1.61485E-01    6.28722E-03    5.61462E+00    5.69840E-01
  0.07525    1.61770E-01    6.29758E-03    5.75805E+00    5.15861E-01
  0.07530    1.62060E-01    6.30732E-03    5.87178E+00    5.54696E-01
  0.07535    1.62358E-01    6.31707E-03    6.02149E+00    5.92622E-01
  0.07540    1.62654E-01    6.32734E-03    5.84058E+00    5.54797E-01
  0.07545    1.62947E-01    6.33778E-03    5.87884E+00    5.45193E-01
  0.07550    1.63242E-01    6.34835E-03    5.90161E+00    5.76497E-01
  0.07555    1.63532E-01    6.35883E-03    5.70680E+00    4.92999E-01
  0.07560    1.63815E-01    6.36926E-03    5.62763E+00    5.26652E-01
  0.07565    1.64107E-01    6.37976E-03    6.03972E+00    6.08920E-01
  0.07570    1.64401E-01    6.39075E-03    5.70897E+00    5.47641E-01
  0.07575    1.64684E-01    6.40315E-03    5.61484E+00    5.44643E-01
  0.07580    1.64961E-01    6.41580E-03    5.48349E+00    5.38357E-01
  0.07585    1.65240E-01    6.42740E-03    5.68486E+00    5.77296E-01
  0.07590    1.65525E-01    6.43877E-03    5.70825E+00    5.41627E-01
  0.07595    1.65809E-01    6.44899E-03    5.65885E+00    5.67307E-01
  0.07600    1.66088E-01    6.45785E-03    5.49280E+00    5.22447E-01
  0.07605    1.66368E-01    6.46692E-03    5.67904E+00    5.27839E-01
  0.07610    1.66648E-01    6.47533E-03    5.53927E+00    4.72424E-01
  0.07615    1.66935E-01    6.48203E-03    5.92172E+00    5.51571E-01
  0.07620    1.67239E-01    6.48823E-03    6.26378E+00    5.84683E-01
  0.07625    1.67559E-01    6.49475E-03    6.53648E+00    6.67941E-01
  0.07630    1.67878E-01    6.50087E-03    6.21312E+00    6.59344E-01
  0.07635    1.68178E-01    6.50787E-03    5.79482E+00    5.87846E-01
  0.07640    1.68459E-01    6.51559E-03    5.45299E+00    5.60467E-01
  0.07645    1.68734E-01    6.52424E-03    5.53855E+00    5.53220E-01
  0.07650    1.69011E-01    6.53398E-03    5.52191E+00    5.25670E-01
  0.07655    1.69283E-01    6.54337E-03    5.37598E+00    4.87045E-01
  0.07660    1.69548E-01    6.55238E-03    5.23259E+00    4.89119E-01
  0.07665    1.69804E-01    6.55928E-03    4.99058E+00    4.28430E-01
  0.07670    1.70057E-01    6.56496E-03    5.12293E+00    4.49718E-01
  0.07675    1.70314E-01    6.57075E-03    5.17183E+00    4.65539E-01
  0.07680    1.70583E-01    6.57596E-03    5.58624E+00    4.95050E-01
  0.07685    1.70866E-01    6.58033E-03    5.75028E+00    4.87970E-01
  0.07690    1.71156E-01    6.58469E-03    5.82733E+00    5.02274E-01
  0.07695    1.71445E-01    6.58974E-03    5.75333E+00    5.23168E-01
  0.07700    1.71737E-01    6.59580E-03    5.91978E+00    5.86362E-01
  0.07705    1.72038E-01    6.60311E-03    6.10063E+00    5.61724E-01
  0.07710    1.72344E-01    6.60985E-03    6.14174E+00    5.56049E-01
  0.07715    1.72645E-01    6.61559E-03    5.89472E+00    4.74955E-01
  0.07720    1.72947E-01    6.62178E-03    6.21116E+00    5.45667E-01
  0.07725    1.73255E-01    6.62771E-03    6.10407E+00    5.35937E-01
  0.07730    1.73560E-01    6.63348E-03    6.09740E+00    5.62167E-01
  0.07735    1.73870E-01    6.64194E-03    6.28138E+00    6.06900E-01
  0.07740    1.74189E-01    6.65244E-03    6.49715E+00    6.50570E-01
  0.07745    1.74514E-01    6.66122E-03    6.49702E+00    5.79458E-01
  0.07750    1.74847E-01    6.66853E-03    6.83955E+00    6.27484E-01
  0.07755    1.75181E-01    6.67622E-03    6.49044E+00    5.57067E-01
  0.07760    1.75500E-01    6.68369E-03    6.26963E+00    5.32345E-01
  0.07765    1.75803E-01    6.69105E-03    5.87143E+00    4.84571E-01
  0.07770    1.76108E-01    6.69950E-03    6.30976E+00    5.04808E-01
  0.07775    1.76435E-01    6.71001E-03    6.79873E+00    5.39784E-01
  0.07780    1.76777E-01    6.72169E-03    6.85215E+00    6.06690E-01
  0.07785    1.77118E-01    6.73329E-03    6.78963E+00    5.95091E-01
  0.07790    1.77454E-01    6.74541E-03    6.65498E+00    5.77333E-01
  0.07795    1.77799E-01    6.75975E-03    7.13055E+00    6.71024E-01
  0.07800    1.78149E-01    6.77481E-03    6.87949E+00    6.72425E-01
  0.07805    1.78482E-01    6.78774E-03    6.46792E+00    6.04408E-01
  0.07810    1.78802E-01    6.79948E-03    6.29564E+00    5.94720E-01
  0.07815    1.79123E-01    6.81128E-03    6.55458E+00    5.86738E-01
  0.07820    1.79452E-01    6.82419E-03    6.62218E+00    6.33987E-01
  0.07825    1.79793E-01    6.83923E-03    6.99586E+00    6.67107E-01
  0.07830    1.80123E-01    6.85518E-03    6.22733E+00    6.42231E-01
  0.07835    1.80439E-01    6.87075E-03    6.40386E+00    6.67761E-01
  0.07840    1.80755E-01    6.88639E-03    6.24927E+00    6.58746E-01
  0.07845    1.81066E-01    6.90169E-03    6.19156E+00    6.27621E-01
  0.07850    1.81379E-01    6.91500E-03    6.31908E+00    6.62028E-01
  0.07855    1.81698E-01    6.92745E-03    6.42430E+00    6.20826E-01
  0.07860    1.82024E-01    6.93964E-03    6.62355E+00    6.24513E-01
  0.07865    1.82363E-01    6.95265E-03    6.95240E+00    7.30467E-01
  0.07870    1.82707E-01    6.96556E-03    6.77737E+00    5.97564E-01
  0.07875    1.83053E-01    6.97745E-03    7.08563E+00    6.18235E-01
  0.07880    1.83401E-01    6.99030E-03    6.82828E+00    6.32278E-01
  0.07885    1.83748E-01    7.00234E-03    7.06592E+00    6.28561E-01
  0.07890    1.84090E-01    7.01284E-03    6.59755E+00    5.61654E-01
  0.07895    1.84421E-01    7.02330E-03    6.62565E+00    5.58774E-01
  0.07900    1.84754E-01    7.03380E-03    6.70160E+00    5.85080E-01
  0.07905    1.85094E-01    7.04340E-03    6.92515E+00    5.98441E-01
  0.07910    1.85437E-01    7.05196E-03    6.76755E+00    6.25737E-01
  0.07915    1.85771E-01    7.05942E-03    6.58778E+00    5.76269E-01
  0.07920    1.86098E-01    7.06741E-03    6.52447E+00    5.66994E-01
  0.07925    1.86420E-01    7.07681E-03    6.35547E+00    6.01253E-01
  0.07930    1.86746E-01    7.08650E-03    6.66541E+00    6.45199E-01
  0.07935    1.87075E-01    7.09676E-03    6.49234E+00    6.07284E-01
  0.07940    1.87403E-01    7.10656E-03    6.62602E+00    5.86975E-01
  0.07945    1.87737E-01    7.11626E-03    6.73282E+00    6.07231E-01
  0.07950    1.88069E-01    7.12749E-03    6.53880E+00    6.33413E-01
  0.07955    1.88396E-01    7.13948E-03    6.55962E+00    5.68969E-01
  0.07960    1.88721E-01    7.15119E-03    6.43675E+00    5.96553E-01
  0.07965    1.89036E-01    7.16183E-03    6.15415E+00    5.51638E-01
  0.07970    1.89344E-01    7.17210E-03    6.19545E+00    5.46179E-01
  0.07975    1.89660E-01    7.18440E-03    6.44407E+00    5.54111E-01
  0.07980    1.89988E-01    7.19705E-03    6.64426E+00    5.69182E-01
  0.07985    1.90320E-01    7.20922E-03    6.65474E+00    6.16066E-01
  0.07990    1.90642E-01    7.22033E-03    6.21505E+00    5.44997E-01
  0.07995    1.90950E-01    7.22947E-03    6.10932E+00    5.33222E-01
  0.08000    1.91256E-01    7.23821E-03    6.14058E+00    5.43342E-01
  0.08005    1.91554E-01    7.24569E-03    5.77497E+00    4.98311E-01
  0.08010    1.91854E-01    7.25264E-03    6.21460E+00    5.25258E-01
  0.08015    1.92163E-01    7.25978E-03    6.13623E+00    5.22776E-01
  0.08020    1.92469E-01    7.26673E-03    6.11098E+00    5.28712E-01
  0.08025    1.92762E-01    7.27453E-03    5.62327E+00    5.31509E-01
  0.08030    1.93044E-01    7.28364E-03    5.66717E+00    5.44871E-01
  0.08035    1.93333E-01    7.29301E-03    5.88286E+00    6.47117E-01
  0.08040    1.93624E-01    7.30105E-03    5.74289E+00    5.49273E-01
  0.08045    1.93909E-01    7.30756E-03    5.64847E+00    5.00441E-01
  0.08050    1.94185E-01    7.31332E-03    5.40282E+00    4.72491E-01
  0.08055    1.94473E-01    7.31950E-03    6.11976E+00    5.59485E-01
  0.08060    1.94780E-01    7.32703E-03    6.17187E+00    5.64296E-01
  0.08065    1.95094E-01    7.33487E-03    6.37014E+00    5.70127E-01
  0.08070    1.95406E-01    7.34210E-03    6.12534E+00    5.56415E-01
  0.08075    1.95713E-01    7.34961E-03    6.16478E+00    5.41604E-01
  0.08080    1.96012E-01    7.35796E-03    5.77271E+00    5.17105E-01
  0.08085    1.96314E-01    7.36689E-03    6.30600E+00    5.68598E-01
  0.08090    1.96632E-01    7.37553E-03    6.40243E+00    5.43096E-01
  0.08095    1.96947E-01    7.38295E-03    6.23222E+00    5.33722E-01
  0.08100    1.97246E-01    7.39007E-03    5.72418E+00    4.69032E-01
  0.08105    1.97530E-01    7.39804E-03    5.62619E+00    4.91896E-01
  0.08110    1.97821E-01    7.40568E-03    6.01823E+00    5.64625E-01
  0.08115    1.98113E-01    7.41237E-03    5.65279E+00    4.85793E-01
  0.08120    1.98403E-01    7.41859E-03    5.95084E+00    5.76128E-01
  0.08125    1.98699E-01    7.42491E-03    5.90347E+00    5.98253E-01
  0.08130    1.98990E-01    7.43333E-03    5.72759E+00    5.40288E-01
  0.08135    1.99280E-01    7.44284E-03    5.86978E+00    5.33053E-01
  0.08140    1.99579E-01    7.45237E-03    6.06675E+00    6.71337E-01
  0.08145    1.99883E-01    7.46151E-03    6.12377E+00    5.19895E-01
  0.08150    2.00199E-01    7.46970E-03    6.52066E+00    5.60098E-01
  0.08155    2.00517E-01    7.47821E-03    6.18387E+00    5.08590E-01
  0.08160    2.00838E-01    7.48795E-03    6.65743E+00    5.57916E-01
  0.08165    2.01164E-01    7.49891E-03    6.36766E+00    5.69687E-01
  0.08170    2.01485E-01    7.51133E-03    6.47927E+00    5.62488E-01
  0.08175    2.01813E-01    7.52670E-03    6.65986E+00    6.84274E-01
  0.08180    2.02131E-01    7.54156E-03    6.06178E+00    5.24586E-01
  0.08185    2.02430E-01    7.55329E-03    5.87002E+00    4.95688E-01
  0.08190    2.02731E-01    7.56394E-03    6.19006E+00    5.22511E-01
  0.08195    2.03047E-01    7.57404E-03    6.45597E+00    5.55653E-01
  0.08200    2.03380E-01    7.58484E-03    6.86025E+00    6.01994E-01
  0.08205    2.03725E-01    7.59766E-03    6.91607E+00    6.16281E-01
  0.08210    2.04076E-01    7.61139E-03    7.14635E+00    6.90002E-01
  0.08215    2.04435E-01    7.62355E-03    7.19123E+00    6.49285E-01
  0.08220    2.04807E-01    7.63553E-03    7.70609E+00    7.06470E-01
  0.08225    2.05181E-01    7.64741E-03    7.25055E+00    6.36423E-01
  0.08230    2.05538E-01    7.65768E-03    7.04798E+00    5.86103E-01
  0.08235    2.05893E-01    7.66803E-03    7.13489E+00    6.42746E-01
  0.08240    2.06249E-01    7.67770E-03    7.09481E+00    6.08319E-01
  0.08245    2.06598E-01    7.68587E-03    6.87499E+00    5.80267E-01
  0.08250    2.06935E-01    7.69435E-03    6.59039E+00    5.78147E-01
  0.08255    2.07266E-01    7.70458E-03    6.67087E+00    5.76461E-01
  0.08260    2.07600E-01    7.71536E-03    6.70069E+00    5.73528E-01
  0.08265    2.07936E-01    7.72691E-03    6.73877E+00    6.19023E-01
  0.08270    2.08279E-01    7.74050E-03    6.95539E+00    6.30325E-01
  0.08275    2.08628E-01    7.75623E-03    7.00128E+00    6.43618E-01
  0.08280    2.08971E-01    7.77037E-03    6.73268E+00    6.02698E-01
  0.08285    2.09301E-01    7.78213E-03    6.45947E+00    5.78254E-01
  0.08290    2.09624E-01    7.79478E-03    6.46075E+00    6.05053E-01
  0.08295    2.09949E-01    7.80690E-03    6.54982E+00    6.13708E-01
  0.08300    2.10286E-01    7.81629E-03    6.92103E+00    6.14059E-01
  0.08305    2.10643E-01    7.82531E-03    7.37118E+00    6.63651E-01
  0.08310    2.11015E-01    7.83613E-03    7.50588E+00    7.02018E-01
  0.08315    2.11396E-01    7.84769E-03    7.74445E+00    7.02514E-01
  0.08320    2.11778E-01    7.85905E-03    7.51574E+00    6.85798E-01
  0.08325    2.12141E-01    7.87000E-03    6.99047E+00    6.31206E-01
  0.08330    2.12480E-01    7.87990E-03    6.56892E+00    5.83022E-01
  0.08335    2.12807E-01    7.88893E-03    6.53456E+00    6.09656E-01
  0.08340    2.13128E-01    7.89791E-03    6.31475E+00    5.30314E-01
  0.08345    2.13440E-01    7.90693E-03    6.16141E+00    5.74967E-01
  0.08350    2.13745E-01    7.91694E-03    6.04739E+00    5.96658E-01
  0.08355    2.14052E-01    7.92867E-03    6.20304E+00    6.17941E-01
  0.08360    2.14362E-01    7.94005E-03    6.19476E+00    5.68062E-01
  0.08365    2.14677E-01    7.94964E-03    6.40645E+00    5.32589E-01
  0.08370    2.15008E-01    7.95893E-03    6.84125E+00    5.62655E-01
  0.08375    2.15343E-01    7.96735E-03    6.54398E+00    5.48714E-01
  0.08380    2.15663E-01    7.97438E-03    6.25658E+00    4.60375E-01
  0.08385    2.15983E-01    7.98003E-03    6.55704E+00    5.23114E-01
  0.08390    2.16307E-01    7.98488E-03    6.39990E+00    4.75173E-01
  0.08395    2.16627E-01    7.99026E-03    6.42700E+00    5.05473E-01
  0.08400    2.16941E-01    7.99570E-03    6.10171E+00    4.73940E-01
  0.08405    2.17253E-01    8.00036E-03    6.38899E+00    4.97534E-01
  0.08410    2.17596E-01    8.00480E-03    7.32220E+00    5.97777E-01
  0.08415    2.17957E-01    8.00906E-03    7.11413E+00    5.32471E-01
  0.08420    2.18324E-01    8.01359E-03    7.59760E+00    6.02944E-01
  0.08425    2.18707E-01    8.01902E-03    7.70907E+00    6.46674E-01
  0.08430    2.19098E-01    8.02475E-03    7.93788E+00    6.27561E-01
  0.08435    2.19506E-01    8.03065E-03    8.37474E+00    6.89366E-01
  0.08440    2.19912E-01    8.03764E-03    7.85231E+00    5.73176E-01
  0.08445    2.20304E-01    8.04541E-03    7.82517E+00    5.91958E-01
  0.08450    2.20693E-01    8.05170E-03    7.75092E+00    5.43480E-01
  0.08455    2.21074E-01    8.05735E-03    7.49100E+00    5.08522E-01
  0.08460    2.21445E-01    8.06358E-03    7.35475E+00    5.35799E-01
  0.08465    2.21820E-01    8.06959E-03    7.64101E+00    5.48713E-01
  0.08470    2.22198E-01    8.07571E-03    7.46209E+00    5.28993E-01
  0.08475    2.22562E-01    8.08210E-03    7.09039E+00    5.32601E-01
  0.08480    2.22924E-01    8.08965E-03    7.38795E+00    5.80163E-01
  0.08485    2.23298E-01    8.09790E-03    7.60425E+00    6.53203E-01
  0.08490    2.23676E-01    8.10663E-03    7.48851E+00    6.75371E-01
  0.08495    2.24047E-01    8.11653E-03    7.38124E+00    6.19460E-01
  0.08500    2.24425E-01    8.12694E-03    7.70394E+00    6.25851E-01
  0.08505    2.24807E-01    8.13718E-03    7.59259E+00    6.45487E-01
  0.08510    2.25183E-01    8.14727E-03    7.46469E+00    5.78399E-01
  0.08515    2.25567E-01    8.15711E-03    7.86745E+00    6.30042E-01
  0.08520    2.25949E-01    8.16699E-03    7.41565E+00    6.05128E-01
  0.08525    2.26318E-01    8.17732E-03    7.36729E+00    6.22080E-01
  0.08530    2.26700E-01    8.18840E-03    7.89499E+00    7.25049E-01
  0.08535    2.27103E-01    8.20012E-03    8.21881E+00    7.26896E-01
  0.08540    2.27506E-01    8.21124E-03    7.89739E+00    6.43376E-01
  0.08545    2.27895E-01    8.22265E-03    7.66051E+00    5.86115E-01
  0.08550    2.28280E-01    8.23618E-03    7.74619E+00    5.92532E-01
  0.08555    2.28673E-01    8.25108E-03    7.98790E+00    6.64247E-01
  0.08560    2.29065E-01    8.26487E-03    7.66689E+00    6.26990E-01
  0.08565    2.29442E-01    8.27786E-03    7.44621E+00    6.18119E-01
  0.08570    2.29818E-01    8.28939E-03    7.57083E+00    6.73718E-01
  0.08575    2.30191E-01    8.29850E-03    7.34201E+00    6.13286E-01
  0.08580    2.30560E-01    8.30845E-03    7.42555E+00    6.93409E-01
  0.08585    2.30936E-01    8.31888E-03    7.62351E+00    7.02790E-01
  0.08590    2.31312E-01    8.32918E-03    7.40108E+00    7.08150E-01
  0.08595    2.31678E-01    8.34009E-03    7.24027E+00    6.68990E-01
  0.08600    2.32043E-01    8.35038E-03    7.37550E+00    6.56585E-01
  0.08605    2.32410E-01    8.36001E-03    7.31435E+00    6.06209E-01
  0.08610    2.32767E-01    8.36877E-03    6.96447E+00    5.09484E-01
  0.08615    2.33119E-01    8.37718E-03    7.09821E+00    5.73271E-01
  0.08620    2.33484E-01    8.38788E-03    7.50767E+00    6.37612E-01
  0.08625    2.33862E-01    8.40007E-03    7.60824E+00    6.84722E-01
  0.08630    2.34244E-01    8.41322E-03    7.67510E+00    7.16994E-01
  0.08635    2.34618E-01    8.42809E-03    7.28856E+00    6.84501E-01
  0.08640    2.34982E-01    8.44405E-03    7.28748E+00    6.63635E-01
  0.08645    2.35349E-01    8.46056E-03    7.36759E+00    6.90156E-01
  0.08650    2.35710E-01    8.47456E-03    7.08394E+00    6.44634E-01
  0.08655    2.36052E-01    8.48561E-03    6.60861E+00    5.96462E-01
  0.08660    2.36381E-01    8.49609E-03    6.53457E+00    6.02788E-01
