        t         wt_avg         wt_std       dwdt_avg       dwdt_std
  0.12530    9.21175E-02    2.86327E-03    2.01134E+00    2.42561E-01
  0.12535    9.22171E-02    2.86764E-03    1.96922E+00    2.07896E-01
  0.12540    9.23172E-02    2.87189E-03    2.03785E+00    2.14382E-01
  0.12545    9.24205E-02    2.87613E-03    2.09284E+00    2.30412E-01
  0.12550    9.25221E-02    2.88048E-03    1.97058E+00    2.14733E-01
  0.12555    9.26191E-02    2.88467E-03    1.91140E+00    2.19378E-01
  0.12560    9.27117E-02    2.88872E-03    1.79080E+00    1.82684E-01
  0.12565    9.28033E-02    2.89298E-03    1.87256E+00    2.07821E-01
  0.12570    9.29009E-02    2.89707E-03    2.03396E+00    2.58310E-01
  0.12575    9.30041E-02    2.90060E-03    2.09101E+00    3.03911E-01
  0.12580    9.31058E-02    2.90370E-03    1.97661E+00    2.29658E-01
  0.12585    9.32063E-02    2.90652E-03    2.04465E+00    2.38698E-01
  0.12590    9.33116E-02    2.90959E-03    2.16788E+00    2.81321E-01
  0.12595    9.34258E-02    2.91277E-03    2.40211E+00    3.03360E-01
  0.12600    9.35417E-02    2.91584E-03    2.23132E+00    2.75559E-01
  0.12605    9.36491E-02    2.91916E-03    2.06461E+00    2.55961E-01
  0.12610    9.37532E-02    2.92192E-03    2.10007E+00    2.28480E-01
  0.12615    9.38576E-02    2.92393E-03    2.07666E+00    2.17071E-01
  0.12620    9.39600E-02    2.92634E-03    2.01840E+00    2.18713E-01
  0.12625    9.40623E-02    2.92895E-03    2.07242E+00    2.15155E-01
  0.12630    9.41639E-02    2.93105E-03    1.99397E+00    2.09128E-01
  0.12635    9.42655E-02    2.93278E-03    2.06825E+00    2.33666E-01
  0.12640    9.43668E-02    2.93455E-03    1.98631E+00    2.24236E-01
  0.12645    9.44613E-02    2.93649E-03    1.79195E+00    2.01551E-01
  0.12650    9.45519E-02    2.93830E-03    1.83260E+00    2.19539E-01
  0.12655    9.46452E-02    2.93991E-03    1.90036E+00    2.14915E-01
  0.12660    9.47395E-02    2.94143E-03    1.86844E+00    2.11923E-01
  0.12665    9.48320E-02    2.94272E-03    1.83394E+00    2.08081E-01
  0.12670    9.49219E-02    2.94368E-03    1.75971E+00    1.91288E-01
  0.12675    9.50092E-02    2.94454E-03    1.73534E+00    1.91196E-01
  0.12680    9.50923E-02    2.94519E-03    1.58795E+00    1.67307E-01
  0.12685    9.51726E-02    2.94556E-03    1.62382E+00    1.75962E-01
  0.12690    9.52573E-02    2.94637E-03    1.76526E+00    1.95499E-01
  0.12695    9.53460E-02    2.94743E-03    1.78268E+00    1.86136E-01
  0.12700    9.54368E-02    2.94789E-03    1.84847E+00    2.05268E-01
  0.12705    9.55297E-02    2.94801E-03    1.86862E+00    2.04591E-01
  0.12710    9.56270E-02    2.94812E-03    2.02166E+00    2.22381E-01
  0.12715    9.57301E-02    2.94830E-03    2.10119E+00    2.27973E-01
  0.12720    9.58360E-02    2.94909E-03    2.13750E+00    2.43897E-01
  0.12725    9.59413E-02    2.95060E-03    2.07228E+00    2.24152E-01
  0.12730    9.60498E-02    2.95280E-03    2.26948E+00    2.49603E-01
  0.12735    9.61611E-02    2.95568E-03    2.18157E+00    2.78376E-01
  0.12740    9.62698E-02    2.95901E-03    2.16611E+00    2.38830E-01
  0.12745    9.63773E-02    2.96231E-03    2.13423E+00    2.23679E-01
  0.12750    9.64796E-02    2.96520E-03    1.95859E+00    1.89962E-01
  0.12755    9.65791E-02    2.96784E-03    2.02059E+00    2.08881E-01
  0.12760    9.66843E-02    2.97009E-03    2.18893E+00    2.24628E-01
  0.12765    9.67917E-02    2.97185E-03    2.10522E+00    2.71167E-01
  0.12770    9.68983E-02    2.97361E-03    2.15741E+00    2.52743E-01
  0.12775    9.70020E-02    2.97616E-03    1.99066E+00    2.08448E-01
  0.12780    9.71025E-02    2.97852E-03    2.03086E+00    2.01271E-01
  0.12785    9.72067E-02    2.97985E-03    2.13645E+00    2.24557E-01
  0.12790    9.73119E-02    2.98112E-03    2.07202E+00    2.06607E-01
  0.12795    9.74198E-02    2.98297E-03    2.24365E+00    2.49315E-01
  0.12800    9.75247E-02    2.98503E-03    1.95455E+00    2.06904E-01
  0.12805    9.76244E-02    2.98747E-03    2.03132E+00    2.43796E-01
  0.12810    9.77272E-02    2.99020E-03    2.08190E+00    2.04840E-01
  0.12815    9.78382E-02    2.99211E-03    2.35908E+00    2.57501E-01
  0.12820    9.79604E-02    2.99276E-03    2.52924E+00    3.60583E-01
  0.12825    9.80832E-02    2.99316E-03    2.38201E+00    2.43159E-01
  0.12830    9.82048E-02    2.99455E-03    2.47943E+00    2.97861E-01
  0.12835    9.83242E-02    2.99659E-03    2.29680E+00    2.20029E-01
  0.12840    9.84368E-02    2.99877E-03    2.20968E+00    2.25886E-01
  0.12845    9.85440E-02    3.00045E-03    2.07530E+00    2.05098E-01
  0.12850    9.86468E-02    3.00188E-03    2.04029E+00    2.29932E-01
  0.12855    9.87453E-02    3.00389E-03    1.89593E+00    2.09811E-01
  0.12860    9.88440E-02    3.00617E-03    2.05198E+00    2.36308E-01
  0.12865    9.89460E-02    3.00877E-03    2.02917E+00    2.28591E-01
  0.12870    9.90467E-02    3.01171E-03    1.99991E+00    2.19653E-01
  0.12875    9.91464E-02    3.01451E-03    1.98649E+00    2.20526E-01
  0.12880    9.92444E-02    3.01741E-03    1.93611E+00    2.35967E-01
  0.12885    9.93402E-02    3.02029E-03    1.89327E+00    2.13671E-01
  0.12890    9.94402E-02    3.02320E-03    2.10772E+00    2.71330E-01
  0.12895    9.95478E-02    3.02609E-03    2.19860E+00    2.45555E-01
  0.12900    9.96547E-02    3.02875E-03    2.07510E+00    2.19830E-01
  0.12905    9.97611E-02    3.03112E-03    2.18131E+00    2.29187E-01
  0.12910    9.98723E-02    3.03371E-03    2.26704E+00    2.31557E-01
  0.12915    9.99890E-02    3.03661E-03    2.40059E+00    2.51362E-01
  0.12920    1.00114E-01    3.03889E-03    2.58669E+00    2.66454E-01
  0.12925    1.00241E-01    3.04069E-03    2.48926E+00    2.69427E-01
  0.12930    1.00366E-01    3.04246E-03    2.51934E+00    2.89887E-01
  0.12935    1.00487E-01    3.04421E-03    2.34152E+00    2.54902E-01
  0.12940    1.00601E-01    3.04575E-03    2.20906E+00    2.34608E-01
  0.12945    1.00711E-01    3.04743E-03    2.19820E+00    2.55772E-01
  0.12950    1.00819E-01    3.04939E-03    2.09618E+00    2.51069E-01
  0.12955    1.00919E-01    3.05115E-03    1.93524E+00    2.02004E-01
  0.12960    1.01016E-01    3.05295E-03    1.92144E+00    2.13004E-01
  0.12965    1.01108E-01    3.05542E-03    1.77842E+00    2.22896E-01
  0.12970    1.01201E-01    3.05934E-03    1.93267E+00    2.82604E-01
  0.12975    1.01295E-01    3.06425E-03    1.81464E+00    2.50827E-01
  0.12980    1.01380E-01    3.06813E-03    1.58468E+00    1.80108E-01
  0.12985    1.01459E-01    3.07091E-03    1.60253E+00    1.89664E-01
  0.12990    1.01537E-01    3.07340E-03    1.50271E+00    1.73610E-01
  0.12995    1.01611E-01    3.07568E-03    1.45668E+00    1.69187E-01
  0.13000    1.01684E-01    3.07790E-03    1.44303E+00    1.80944E-01
  0.13005    1.01758E-01    3.07973E-03    1.54958E+00    1.85631E-01
  0.13010    1.01835E-01    3.08117E-03    1.52476E+00    1.68306E-01
  0.13015    1.01912E-01    3.08254E-03    1.55836E+00    1.71481E-01
  0.13020    1.01993E-01    3.08401E-03    1.68191E+00    1.88809E-01
  0.13025    1.02080E-01    3.08595E-03    1.79708E+00    2.03314E-01
  0.13030    1.02168E-01    3.08840E-03    1.71215E+00    1.85612E-01
  0.13035    1.02256E-01    3.09119E-03    1.78836E+00    2.07290E-01
  0.13040    1.02346E-01    3.09442E-03    1.84317E+00    2.11202E-01
  0.13045    1.02440E-01    3.09790E-03    1.89836E+00    2.13993E-01
  0.13050    1.02533E-01    3.10159E-03    1.83014E+00    2.04514E-01
  0.13055    1.02626E-01    3.10510E-03    1.90337E+00    2.03894E-01
  0.13060    1.02722E-01    3.10809E-03    1.90781E+00    2.21391E-01
  0.13065    1.02817E-01    3.11116E-03    1.90306E+00    2.12838E-01
  0.13070    1.02915E-01    3.11482E-03    2.02758E+00    2.54458E-01
  0.13075    1.03012E-01    3.11840E-03    1.85917E+00    1.96763E-01
  0.13080    1.03106E-01    3.12140E-03    1.89364E+00    2.05595E-01
  0.13085    1.03207E-01    3.12415E-03    2.12010E+00    2.54363E-01
  0.13090    1.03315E-01    3.12677E-03    2.20933E+00    2.88430E-01
  0.13095    1.03422E-01    3.12973E-03    2.06002E+00    2.38656E-01
  0.13100    1.03529E-01    3.13325E-03    2.24720E+00    2.53268E-01
  0.13105    1.03638E-01    3.13696E-03    2.11370E+00    2.38492E-01
  0.13110    1.03744E-01    3.14063E-03    2.10483E+00    2.14132E-01
  0.13115    1.03848E-01    3.14462E-03    2.07683E+00    2.23526E-01
  0.13120    1.03950E-01    3.14876E-03    1.99125E+00    2.22808E-01
  0.13125    1.04048E-01    3.15283E-03    1.91960E+00    2.13405E-01
  0.13130    1.04144E-01    3.15667E-03    1.91707E+00    2.24232E-01
  0.13135    1.04236E-01    3.16004E-03    1.78195E+00    1.92592E-01
  0.13140    1.04331E-01    3.16329E-03    1.99903E+00    2.52378E-01
  0.13145    1.04430E-01    3.16668E-03    1.98700E+00    2.72369E-01
  0.13150    1.04532E-01    3.17004E-03    2.08143E+00    2.97047E-01
  0.13155    1.04633E-01    3.17349E-03    1.97843E+00    2.74256E-01
  0.13160    1.04729E-01    3.17704E-03    1.82950E+00    2.61868E-01
  0.13165    1.04823E-01    3.18081E-03    1.92625E+00    2.53108E-01
  0.13170    1.04925E-01    3.18534E-03    2.15418E+00    3.09705E-01
  0.13175    1.05027E-01    3.19004E-03    1.95653E+00    2.80514E-01
  0.13180    1.05129E-01    3.19430E-03    2.10943E+00    3.06267E-01
  0.13185    1.05238E-01    3.19856E-03    2.26646E+00    3.44549E-01
  0.13190    1.05351E-01    3.20272E-03    2.24224E+00    2.89084E-01
  0.13195    1.05462E-01    3.20674E-03    2.20175E+00    2.86534E-01
  0.13200    1.05576E-01    3.21099E-03    2.33829E+00    3.35900E-01
  0.13205    1.05686E-01    3.21504E-03    2.08232E+00    2.88021E-01
  0.13210    1.05790E-01    3.21823E-03    2.07689E+00    2.78026E-01
  0.13215    1.05892E-01    3.22102E-03    2.00926E+00    2.54507E-01
  0.13220    1.05993E-01    3.22374E-03    2.01385E+00    2.36598E-01
  0.13225    1.06091E-01    3.22638E-03    1.90617E+00    2.16424E-01
  0.13230    1.06187E-01    3.22892E-03    1.93241E+00    2.40135E-01
  0.13235    1.06279E-01    3.23107E-03    1.75600E+00    1.95014E-01
  0.13240    1.06368E-01    3.23301E-03    1.78211E+00    1.98191E-01
  0.13245    1.06455E-01    3.23479E-03    1.71470E+00    1.99608E-01
  0.13250    1.06538E-01    3.23657E-03    1.61281E+00    1.64778E-01
  0.13255    1.06618E-01    3.23871E-03    1.58144E+00    1.62566E-01
  0.13260    1.06701E-01    3.24116E-03    1.73286E+00    1.92135E-01
  0.13265    1.06788E-01    3.24372E-03    1.74628E+00    1.82656E-01
  0.13270    1.06874E-01    3.24642E-03    1.71104E+00    1.84622E-01
  0.13275    1.06957E-01    3.24898E-03    1.58664E+00    1.70441E-01
  0.13280    1.07036E-01    3.25132E-03    1.59457E+00    1.71906E-01
  0.13285    1.07120E-01    3.25421E-03    1.74666E+00    1.93534E-01
  0.13290    1.07212E-01    3.25734E-03    1.93762E+00    2.13159E-01
  0.13295    1.07312E-01    3.26024E-03    2.06485E+00    2.23749E-01
  0.13300    1.07412E-01    3.26304E-03    1.95442E+00    2.19093E-01
  0.13305    1.07513E-01    3.26534E-03    2.05743E+00    2.25014E-01
  0.13310    1.07614E-01    3.26698E-03    1.98898E+00    2.10603E-01
  0.13315    1.07714E-01    3.26858E-03    2.00599E+00    2.10725E-01
  0.13320    1.07811E-01    3.27008E-03    1.89558E+00    1.96824E-01
  0.13325    1.07907E-01    3.27137E-03    1.94895E+00    2.02229E-01
  0.13330    1.08006E-01    3.27310E-03    1.99283E+00    2.34248E-01
  0.13335    1.08107E-01    3.27481E-03    2.03904E+00    2.06544E-01
  0.13340    1.08208E-01    3.27664E-03    1.99220E+00    1.96620E-01
  0.13345    1.08308E-01    3.27888E-03    2.01218E+00    2.11390E-01
  0.13350    1.08410E-01    3.28162E-03    2.08063E+00    2.24915E-01
  0.13355    1.08514E-01    3.28473E-03    2.06791E+00    2.16693E-01
  0.13360    1.08619E-01    3.28709E-03    2.12932E+00    2.14581E-01
  0.13365    1.08723E-01    3.28842E-03    2.03132E+00    2.31097E-01
  0.13370    1.08822E-01    3.28972E-03    1.96099E+00    2.01077E-01
  0.13375    1.08919E-01    3.29144E-03    1.91366E+00    1.93024E-01
  0.13380    1.09012E-01    3.29277E-03    1.80130E+00    1.99520E-01
  0.13385    1.09106E-01    3.29347E-03    1.96139E+00    2.21922E-01
  0.13390    1.09207E-01    3.29459E-03    2.06589E+00    2.13204E-01
  0.13395    1.09312E-01    3.29640E-03    2.14008E+00    2.28439E-01
  0.13400    1.09419E-01    3.29840E-03    2.13791E+00    2.24071E-01
  0.13405    1.09528E-01    3.30045E-03    2.23619E+00    2.67323E-01
  0.13410    1.09638E-01    3.30235E-03    2.14670E+00    2.53841E-01
  0.13415    1.09747E-01    3.30498E-03    2.22392E+00    2.34947E-01
  0.13420    1.09861E-01    3.30864E-03    2.33706E+00    2.65663E-01
  0.13425    1.09977E-01    3.31297E-03    2.28461E+00    2.55684E-01
  0.13430    1.10092E-01    3.31776E-03    2.32177E+00    2.44869E-01
  0.13435    1.10208E-01    3.32271E-03    2.33247E+00    2.40198E-01
  0.13440    1.10327E-01    3.32779E-03    2.43229E+00    2.61707E-01
  0.13445    1.10448E-01    3.33257E-03    2.37288E+00    2.68569E-01
  0.13450    1.10566E-01    3.33706E-03    2.36425E+00    2.52129E-01
  0.13455    1.10681E-01    3.34162E-03    2.22990E+00    2.45880E-01
  0.13460    1.10790E-01    3.34619E-03    2.14075E+00    2.46476E-01
  0.13465    1.10898E-01    3.35037E-03    2.16551E+00    2.53228E-01
  0.13470    1.11008E-01    3.35491E-03    2.25654E+00    2.73610E-01
  0.13475    1.11116E-01    3.36020E-03    2.04430E+00    2.54048E-01
  0.13480    1.11221E-01    3.36576E-03    2.16398E+00    3.00388E-01
  0.13485    1.11330E-01    3.37162E-03    2.20192E+00    2.92340E-01
  0.13490    1.11440E-01    3.37743E-03    2.18090E+00    2.80407E-01
  0.13495    1.11546E-01    3.38323E-03    2.06740E+00    2.68307E-01
  0.13500    1.11645E-01    3.38815E-03    1.89625E+00    2.26109E-01
  0.13505    1.11741E-01    3.39207E-03    1.92937E+00    2.10001E-01
  0.13510    1.11837E-01    3.39585E-03    1.91229E+00    1.94327E-01
  0.13515    1.11934E-01    3.39888E-03    1.96696E+00    1.83492E-01
  0.13520    1.12033E-01    3.40112E-03    1.99569E+00    1.89101E-01
  0.13525    1.12132E-01    3.40350E-03    1.97589E+00    2.04417E-01
  0.13530    1.12230E-01    3.40623E-03    1.94214E+00    1.95070E-01
  0.13535    1.12327E-01    3.40921E-03    1.94013E+00    2.01220E-01
  0.13540    1.12426E-01    3.41264E-03    1.99887E+00    2.35152E-01
  0.13545    1.12522E-01    3.41625E-03    1.87481E+00    2.11318E-01
  0.13550    1.12616E-01    3.41962E-03    1.85448E+00    2.05709E-01
  0.13555    1.12707E-01    3.42297E-03    1.80845E+00    2.02505E-01
  0.13560    1.12798E-01    3.42670E-03    1.82498E+00    2.24211E-01
  0.13565    1.12890E-01    3.43074E-03    1.85705E+00    2.23846E-01
  0.13570    1.12981E-01    3.43431E-03    1.78730E+00    2.27363E-01
  0.13575    1.13071E-01    3.43697E-03    1.78865E+00    2.14169E-01
  0.13580    1.13157E-01    3.43916E-03    1.66095E+00    2.01946E-01
  0.13585    1.13243E-01    3.44104E-03    1.78324E+00    2.07106E-01
  0.13590    1.13331E-01    3.44290E-03    1.72203E+00    1.94487E-01
  0.13595    1.13421E-01    3.44478E-03    1.87690E+00    2.23093E-01
  0.13600    1.13511E-01    3.44664E-03    1.74481E+00    2.00456E-01
  0.13605    1.13601E-01    3.44873E-03    1.84003E+00    2.21305E-01
  0.13610    1.13694E-01    3.45096E-03    1.89972E+00    2.38835E-01
  0.13615    1.13788E-01    3.45329E-03    1.83151E+00    2.40544E-01
  0.13620    1.13878E-01    3.45547E-03    1.79708E+00    1.92198E-01
  0.13625    1.13966E-01    3.45761E-03    1.71287E+00    1.74201E-01
  0.13630    1.14055E-01    3.46025E-03    1.83791E+00    1.97453E-01
  0.13635    1.14145E-01    3.46318E-03    1.75467E+00    1.82189E-01
  0.13640    1.14233E-01    3.46593E-03    1.78440E+00    2.06302E-01
  0.13645    1.14325E-01    3.46861E-03    1.87629E+00    2.17187E-01
  0.13650    1.14423E-01    3.47204E-03    2.05652E+00    2.69910E-01
  0.13655    1.14524E-01    3.47591E-03    1.97776E+00    2.44232E-01
  0.13660    1.14621E-01    3.47913E-03    1.92934E+00    2.25321E-01
  0.13665    1.14718E-01    3.48208E-03    1.93560E+00    2.03023E-01
  0.13670    1.14819E-01    3.48529E-03    2.11906E+00    2.28873E-01
  0.13675    1.14925E-01    3.48915E-03    2.10669E+00    2.29033E-01
  0.13680    1.15033E-01    3.49334E-03    2.20699E+00    2.34709E-01
  0.13685    1.15139E-01    3.49713E-03    2.05226E+00    2.08885E-01
  0.13690    1.15244E-01    3.50036E-03    2.13857E+00    2.16758E-01
  0.13695    1.15351E-01    3.50311E-03    2.12131E+00    2.26227E-01
  0.13700    1.15455E-01    3.50549E-03    2.04400E+00    2.25852E-01
  0.13705    1.15556E-01    3.50744E-03    2.02109E+00    2.33535E-01
  0.13710    1.15655E-01    3.50911E-03    1.92791E+00    2.02318E-01
  0.13715    1.15748E-01    3.51140E-03    1.77802E+00    1.66707E-01
  0.13720    1.15838E-01    3.51446E-03    1.84756E+00    1.84728E-01
  0.13725    1.15933E-01    3.51708E-03    1.93304E+00    2.01829E-01
  0.13730    1.16030E-01    3.51903E-03    1.93094E+00    1.86430E-01
  0.13735    1.16128E-01    3.52142E-03    2.01202E+00    1.98610E-01
  0.13740    1.16231E-01    3.52446E-03    2.09831E+00    2.12240E-01
  0.13745    1.16333E-01    3.52812E-03    1.98310E+00    1.94457E-01
  0.13750    1.16436E-01    3.53205E-03    2.16089E+00    2.50515E-01
  0.13755    1.16541E-01    3.53546E-03    2.03527E+00    2.01842E-01
  0.13760    1.16638E-01    3.53799E-03    1.84592E+00    2.12060E-01
  0.13765    1.16729E-01    3.53989E-03    1.78636E+00    1.87300E-01
  0.13770    1.16820E-01    3.54192E-03    1.85120E+00    2.05523E-01
  0.13775    1.16910E-01    3.54432E-03    1.73953E+00    1.83918E-01
  0.13780    1.17000E-01    3.54712E-03    1.87092E+00    2.12975E-01
  0.13785    1.17091E-01    3.55019E-03    1.76568E+00    2.07874E-01
  0.13790    1.17184E-01    3.55322E-03    1.94575E+00    2.31403E-01
  0.13795    1.17280E-01    3.55603E-03    1.89696E+00    2.34698E-01
  0.13800    1.17373E-01    3.55851E-03    1.82427E+00    2.04626E-01
  0.13805    1.17467E-01    3.56110E-03    1.92926E+00    2.39388E-01
  0.13810    1.17562E-01    3.56376E-03    1.88191E+00    2.14576E-01
  0.13815    1.17655E-01    3.56618E-03    1.83678E+00    2.04143E-01
  0.13820    1.17746E-01    3.56873E-03    1.81410E+00    2.12439E-01
  0.13825    1.17842E-01    3.57131E-03    2.01226E+00    2.23026E-01
  0.13830    1.17942E-01    3.57333E-03    1.96957E+00    2.31361E-01
  0.13835    1.18044E-01    3.57549E-03    2.13116E+00    2.85270E-01
  0.13840    1.18146E-01    3.57848E-03    1.95278E+00    2.29673E-01
  0.13845    1.18243E-01    3.58158E-03    1.90856E+00    2.20056E-01
  0.13850    1.18340E-01    3.58428E-03    2.00180E+00    2.12263E-01
  0.13855    1.18440E-01    3.58641E-03    1.98224E+00    2.09251E-01
  0.13860    1.18540E-01    3.58896E-03    2.00617E+00    2.19304E-01
  0.13865    1.18640E-01    3.59236E-03    1.99479E+00    2.27016E-01
  0.13870    1.18741E-01    3.59563E-03    2.06427E+00    2.18039E-01
  0.13875    1.18849E-01    3.59914E-03    2.24451E+00    2.67359E-01
  0.13880    1.18958E-01    3.60323E-03    2.13486E+00    2.49263E-01
  0.13885    1.19067E-01    3.60721E-03    2.19282E+00    2.42196E-01
  0.13890    1.19180E-01    3.61120E-03    2.35420E+00    2.78338E-01
  0.13895    1.19296E-01    3.61596E-03    2.28948E+00    2.82384E-01
  0.13900    1.19410E-01    3.62133E-03    2.23535E+00    2.61981E-01
  0.13905    1.19520E-01    3.62676E-03    2.19982E+00    2.58315E-01
  0.13910    1.19633E-01    3.63223E-03    2.28373E+00    2.63896E-01
  0.13915    1.19744E-01    3.63758E-03    2.18598E+00    2.55545E-01
  0.13920    1.19852E-01    3.64268E-03    2.13176E+00    2.36215E-01
  0.13925    1.19960E-01    3.64787E-03    2.19901E+00    2.55537E-01
  0.13930    1.20070E-01    3.65311E-03    2.16839E+00    2.54283E-01
  0.13935    1.20183E-01    3.65876E-03    2.37564E+00    3.14606E-01
  0.13940    1.20299E-01    3.66451E-03    2.27045E+00    2.73062E-01
  0.13945    1.20412E-01    3.66976E-03    2.23894E+00    2.55770E-01
  0.13950    1.20523E-01    3.67482E-03    2.18687E+00    2.42537E-01
  0.13955    1.20631E-01    3.67981E-03    2.15482E+00    2.73392E-01
  0.13960    1.20742E-01    3.68488E-03    2.27002E+00    2.89353E-01
  0.13965    1.20857E-01    3.68980E-03    2.31615E+00    2.85192E-01
  0.13970    1.20973E-01    3.69413E-03    2.35515E+00    2.98131E-01
  0.13975    1.21091E-01    3.69800E-03    2.34449E+00    2.82746E-01
  0.13980    1.21206E-01    3.70210E-03    2.24597E+00    2.67466E-01
  0.13985    1.21315E-01    3.70628E-03    2.11311E+00    2.36824E-01
  0.13990    1.21421E-01    3.71039E-03    2.16114E+00    2.44030E-01
  0.13995    1.21528E-01    3.71492E-03    2.10654E+00    2.40935E-01
  0.14000    1.21631E-01    3.71974E-03    2.00869E+00    2.32467E-01
  0.14005    1.21731E-01    3.72387E-03    1.97024E+00    2.25161E-01
  0.14010    1.21831E-01    3.72782E-03    2.06033E+00    2.51031E-01
  0.14015    1.21933E-01    3.73178E-03    2.00081E+00    2.26034E-01
  0.14020    1.22034E-01    3.73531E-03    2.04472E+00    2.48099E-01
  0.14025    1.22136E-01    3.73867E-03    2.02912E+00    2.25045E-01
  0.14030    1.22242E-01    3.74216E-03    2.19959E+00    2.53960E-01
  0.14035    1.22349E-01    3.74589E-03    2.11501E+00    2.44574E-01
  0.14040    1.22458E-01    3.74914E-03    2.22733E+00    2.60088E-01
  0.14045    1.22569E-01    3.75290E-03    2.21499E+00    2.83962E-01
  0.14050    1.22680E-01    3.75795E-03    2.24210E+00    2.87704E-01
  0.14055    1.22795E-01    3.76399E-03    2.32636E+00    3.01613E-01
  0.14060    1.22910E-01    3.77021E-03    2.30439E+00    2.72325E-01
  0.14065    1.23035E-01    3.77628E-03    2.67870E+00    3.48658E-01
  0.14070    1.23162E-01    3.78249E-03    2.41414E+00    2.99821E-01
  0.14075    1.23281E-01    3.78785E-03    2.31534E+00    2.90742E-01
  0.14080    1.23401E-01    3.79304E-03    2.50019E+00    3.32622E-01
  0.14085    1.23522E-01    3.79863E-03    2.32294E+00    2.86402E-01
  0.14090    1.23640E-01    3.80389E-03    2.41659E+00    3.04938E-01
  0.14095    1.23760E-01    3.80927E-03    2.36544E+00    3.02047E-01
  0.14100    1.23881E-01    3.81523E-03    2.47571E+00    3.23248E-01
  0.14105    1.24001E-01    3.82102E-03    2.33810E+00    2.78518E-01
  0.14110    1.24117E-01    3.82674E-03    2.31433E+00    2.70348E-01
  0.14115    1.24231E-01    3.83279E-03    2.22584E+00    2.59344E-01
  0.14120    1.24340E-01    3.83892E-03    2.15661E+00    2.59520E-01
  0.14125    1.24448E-01    3.84469E-03    2.14708E+00    2.34661E-01
  0.14130    1.24558E-01    3.84967E-03    2.24003E+00    2.37865E-01
  0.14135    1.24667E-01    3.85387E-03    2.13416E+00    2.07225E-01
  0.14140    1.24775E-01    3.85797E-03    2.17806E+00    2.32630E-01
  0.14145    1.24884E-01    3.86221E-03    2.20535E+00    2.48912E-01
  0.14150    1.24994E-01    3.86650E-03    2.17795E+00    2.38745E-01
  0.14155    1.25101E-01    3.87044E-03    2.09957E+00    2.19614E-01
  0.14160    1.25207E-01    3.87411E-03    2.15887E+00    2.53982E-01
  0.14165    1.25316E-01    3.87835E-03    2.18368E+00    2.47877E-01
  0.14170    1.25425E-01    3.88297E-03    2.17804E+00    2.41360E-01
  0.14175    1.25533E-01    3.88711E-03    2.13067E+00    2.25196E-01
  0.14180    1.25641E-01    3.89094E-03    2.20573E+00    2.25536E-01
  0.14185    1.25754E-01    3.89551E-03    2.30127E+00    2.33458E-01
  0.14190    1.25871E-01    3.90033E-03    2.40606E+00    2.45738E-01
  0.14195    1.25993E-01    3.90484E-03    2.46782E+00    2.59753E-01
  0.14200    1.26114E-01    3.90882E-03    2.35485E+00    2.27228E-01
  0.14205    1.26235E-01    3.91287E-03    2.49738E+00    2.59781E-01
  0.14210    1.26359E-01    3.91763E-03    2.46854E+00    2.53313E-01
  0.14215    1.26479E-01    3.92205E-03    2.33765E+00    2.46764E-01
  0.14220    1.26596E-01    3.92595E-03    2.33796E+00    2.51653E-01
  0.14225    1.26714E-01    3.92986E-03    2.38570E+00    2.58862E-01
  0.14230    1.26832E-01    3.93329E-03    2.30234E+00    2.40615E-01
  0.14235    1.26949E-01    3.93608E-03    2.38377E+00    2.50028E-01
  0.14240    1.27066E-01    3.93882E-03    2.31863E+00    2.42850E-01
  0.14245    1.27176E-01    3.94137E-03    2.08602E+00    2.19232E-01
  0.14250    1.27281E-01    3.94329E-03    2.09580E+00    2.10058E-01
  0.14255    1.27387E-01    3.94496E-03    2.12803E+00    2.28700E-01
  0.14260    1.27490E-01    3.94685E-03    1.98976E+00    2.00154E-01
  0.14265    1.27589E-01    3.94916E-03    1.98982E+00    2.26102E-01
  0.14270    1.27688E-01    3.95161E-03    1.98653E+00    2.39475E-01
  0.14275    1.27786E-01    3.95396E-03    1.89854E+00    2.10818E-01
  0.14280    1.27880E-01    3.95671E-03    1.87714E+00    2.28565E-01
  0.14285    1.27974E-01    3.96001E-03    1.87875E+00    2.14157E-01
  0.14290    1.28069E-01    3.96333E-03    1.94057E+00    2.18323E-01
  0.14295    1.28167E-01    3.96678E-03    1.96227E+00    2.01987E-01
  0.14300    1.28266E-01    3.97069E-03    1.98942E+00    2.23237E-01
  0.14305    1.28367E-01    3.97507E-03    2.07310E+00    2.32077E-01
  0.14310    1.28474E-01    3.97981E-03    2.20406E+00    2.35109E-01
  0.14315    1.28587E-01    3.98444E-03    2.32825E+00    2.48602E-01
  0.14320    1.28705E-01    3.98869E-03    2.37572E+00    2.64579E-01
  0.14325    1.28819E-01    3.99288E-03    2.19595E+00    2.66653E-01
  0.14330    1.28925E-01    3.99657E-03    2.03238E+00    2.26779E-01
  0.14335    1.29029E-01    3.99958E-03    2.12273E+00    2.65699E-01
  0.14340    1.29137E-01    4.00224E-03    2.19444E+00    2.57142E-01
  0.14345    1.29243E-01    4.00475E-03    2.05402E+00    2.22485E-01
  0.14350    1.29343E-01    4.00748E-03    1.93863E+00    2.21469E-01
  0.14355    1.29440E-01    4.01021E-03    1.93460E+00    2.32473E-01
  0.14360    1.29539E-01    4.01321E-03    2.04518E+00    2.63786E-01
