        t         wt_avg         wt_std         ct_avg         ct_std         st_avg         st_std         vt_avg         vt_std         ft_avg         ft_std
  0.58685    4.62717E+00    6.00479E-02   -2.56329E-01    1.94941E-03    4.88350E+00    6.01786E-02    7.99040E-03    1.29192E-02    4.87551E+00    6.37701E-02
  0.58690    4.62830E+00    6.00583E-02   -2.56387E-01    1.95004E-03    4.88468E+00    6.01892E-02    8.04597E-03    1.29329E-02    4.87664E+00    6.37109E-02
  0.58695    4.62941E+00    6.00688E-02   -2.56446E-01    1.95071E-03    4.88586E+00    6.01999E-02    7.59146E-03    1.25474E-02    4.87827E+00    6.35091E-02
  0.58700    4.63052E+00    6.00801E-02   -2.56506E-01    1.95145E-03    4.88703E+00    6.02114E-02    7.56281E-03    1.25271E-02    4.87946E+00    6.37930E-02
  0.58705    4.63163E+00    6.00923E-02   -2.56565E-01    1.95226E-03    4.88820E+00    6.02238E-02    7.93342E-03    1.28283E-02    4.88026E+00    6.40689E-02
  0.58710    4.63274E+00    6.01049E-02   -2.56625E-01    1.95306E-03    4.88936E+00    6.02366E-02    7.78052E-03    1.27165E-02    4.88158E+00    6.39414E-02
  0.58715    4.63384E+00    6.01179E-02   -2.56685E-01    1.95377E-03    4.89052E+00    6.02497E-02    7.33955E-03    1.23543E-02    4.88318E+00    6.38417E-02
  0.58720    4.63493E+00    6.01311E-02   -2.56744E-01    1.95437E-03    4.89168E+00    6.02630E-02    7.23873E-03    1.22708E-02    4.88444E+00    6.38146E-02
  0.58725    4.63602E+00    6.01434E-02   -2.56803E-01    1.95490E-03    4.89282E+00    6.02753E-02    7.37316E-03    1.23931E-02    4.88545E+00    6.39293E-02
  0.58730    4.63710E+00    6.01542E-02   -2.56862E-01    1.95542E-03    4.89396E+00    6.02862E-02    7.46815E-03    1.25033E-02    4.88649E+00    6.35115E-02
  0.58735    4.63818E+00    6.01636E-02   -2.56922E-01    1.95603E-03    4.89510E+00    6.02955E-02    7.68835E-03    1.26831E-02    4.88741E+00    6.35072E-02
  0.58740    4.63927E+00    6.01731E-02   -2.56981E-01    1.95667E-03    4.89625E+00    6.03052E-02    7.64410E-03    1.25984E-02    4.88860E+00    6.37773E-02
  0.58745    4.64036E+00    6.01835E-02   -2.57041E-01    1.95726E-03    4.89740E+00    6.03156E-02    7.52474E-03    1.24677E-02    4.88987E+00    6.35706E-02
  0.58750    4.64146E+00    6.01936E-02   -2.57101E-01    1.95773E-03    4.89856E+00    6.03257E-02    7.50114E-03    1.24431E-02    4.89106E+00    6.35080E-02
  0.58755    4.64257E+00    6.02039E-02   -2.57161E-01    1.95811E-03    4.89973E+00    6.03360E-02    7.53428E-03    1.24571E-02    4.89220E+00    6.35059E-02
  0.58760    4.64369E+00    6.02142E-02   -2.57221E-01    1.95852E-03    4.90091E+00    6.03463E-02    7.53539E-03    1.24697E-02    4.89337E+00    6.34686E-02
  0.58765    4.64480E+00    6.02255E-02   -2.57280E-01    1.95898E-03    4.90208E+00    6.03574E-02    8.03398E-03    1.28905E-02    4.89405E+00    6.34797E-02
  0.58770    4.64592E+00    6.02373E-02   -2.57340E-01    1.95942E-03    4.90326E+00    6.03692E-02    7.79629E-03    1.26819E-02    4.89546E+00    6.36448E-02
  0.58775    4.64703E+00    6.02488E-02   -2.57401E-01    1.95983E-03    4.90443E+00    6.03807E-02    7.99722E-03    1.28421E-02    4.89644E+00    6.37304E-02
  0.58780    4.64816E+00    6.02607E-02   -2.57462E-01    1.96025E-03    4.90562E+00    6.03926E-02    8.01092E-03    1.28411E-02    4.89761E+00    6.37702E-02
  0.58785    4.64928E+00    6.02723E-02   -2.57522E-01    1.96072E-03    4.90680E+00    6.04042E-02    7.76887E-03    1.26734E-02    4.89903E+00    6.34338E-02
  0.58790    4.65038E+00    6.02828E-02   -2.57582E-01    1.96118E-03    4.90796E+00    6.04147E-02    7.78363E-03    1.26685E-02    4.90018E+00    6.33829E-02
  0.58795    4.65147E+00    6.02931E-02   -2.57641E-01    1.96166E-03    4.90912E+00    6.04250E-02    8.04897E-03    1.29129E-02    4.90107E+00    6.33612E-02
  0.58800    4.65257E+00    6.03030E-02   -2.57701E-01    1.96224E-03    4.91028E+00    6.04348E-02    8.03904E-03    1.28699E-02    4.90224E+00    6.29336E-02
  0.58805    4.65368E+00    6.03119E-02   -2.57761E-01    1.96282E-03    4.91144E+00    6.04436E-02    8.00271E-03    1.28058E-02    4.90344E+00    6.28709E-02
  0.58810    4.65479E+00    6.03195E-02   -2.57822E-01    1.96333E-03    4.91261E+00    6.04512E-02    7.66300E-03    1.25412E-02    4.90495E+00    6.26011E-02
  0.58815    4.65591E+00    6.03270E-02   -2.57883E-01    1.96377E-03    4.91379E+00    6.04585E-02    8.10231E-03    1.29126E-02    4.90569E+00    6.31451E-02
  0.58820    4.65702E+00    6.03348E-02   -2.57944E-01    1.96419E-03    4.91496E+00    6.04663E-02    7.62484E-03    1.25437E-02    4.90734E+00    6.32748E-02
  0.58825    4.65813E+00    6.03420E-02   -2.58006E-01    1.96462E-03    4.91613E+00    6.04735E-02    7.71547E-03    1.26359E-02    4.90842E+00    6.30515E-02
  0.58830    4.65923E+00    6.03478E-02   -2.58068E-01    1.96506E-03    4.91730E+00    6.04793E-02    7.13190E-03    1.21614E-02    4.91017E+00    6.29222E-02
  0.58835    4.66034E+00    6.03530E-02   -2.58128E-01    1.96539E-03    4.91847E+00    6.04843E-02    7.26423E-03    1.22755E-02    4.91121E+00    6.28490E-02
  0.58840    4.66145E+00    6.03580E-02   -2.58188E-01    1.96560E-03    4.91964E+00    6.04891E-02    7.23143E-03    1.22219E-02    4.91241E+00    6.25189E-02
  0.58845    4.66254E+00    6.03625E-02   -2.58248E-01    1.96576E-03    4.92079E+00    6.04934E-02    7.46548E-03    1.24196E-02    4.91332E+00    6.24321E-02
  0.58850    4.66362E+00    6.03669E-02   -2.58308E-01    1.96593E-03    4.92193E+00    6.04976E-02    7.58909E-03    1.25323E-02    4.91434E+00    6.26075E-02
  0.58855    4.66470E+00    6.03718E-02   -2.58368E-01    1.96613E-03    4.92307E+00    6.05020E-02    7.69891E-03    1.26158E-02    4.91537E+00    6.28694E-02
  0.58860    4.66578E+00    6.03781E-02   -2.58428E-01    1.96632E-03    4.92421E+00    6.05079E-02    7.68657E-03    1.26016E-02    4.91653E+00    6.31166E-02
  0.58865    4.66687E+00    6.03853E-02   -2.58487E-01    1.96647E-03    4.92536E+00    6.05147E-02    7.85732E-03    1.27222E-02    4.91750E+00    6.33931E-02
  0.58870    4.66795E+00    6.03924E-02   -2.58547E-01    1.96668E-03    4.92650E+00    6.05213E-02    7.57505E-03    1.25089E-02    4.91892E+00    6.36197E-02
  0.58875    4.66903E+00    6.03999E-02   -2.58606E-01    1.96697E-03    4.92763E+00    6.05284E-02    7.54974E-03    1.24686E-02    4.92008E+00    6.38376E-02
  0.58880    4.67011E+00    6.04084E-02   -2.58665E-01    1.96729E-03    4.92877E+00    6.05366E-02    7.40664E-03    1.23535E-02    4.92136E+00    6.38123E-02
  0.58885    4.67118E+00    6.04173E-02   -2.58724E-01    1.96761E-03    4.92991E+00    6.05452E-02    7.37446E-03    1.23332E-02    4.92253E+00    6.39630E-02
  0.58890    4.67225E+00    6.04263E-02   -2.58783E-01    1.96790E-03    4.93103E+00    6.05539E-02    7.56590E-03    1.24667E-02    4.92346E+00    6.41369E-02
  0.58895    4.67331E+00    6.04349E-02   -2.58843E-01    1.96815E-03    4.93215E+00    6.05624E-02    7.80426E-03    1.26556E-02    4.92435E+00    6.43042E-02
  0.58900    4.67438E+00    6.04432E-02   -2.58903E-01    1.96837E-03    4.93329E+00    6.05705E-02    7.78770E-03    1.26416E-02    4.92550E+00    6.40905E-02
  0.58905    4.67547E+00    6.04514E-02   -2.58963E-01    1.96859E-03    4.93443E+00    6.05785E-02    8.02394E-03    1.28019E-02    4.92641E+00    6.39932E-02
  0.58910    4.67657E+00    6.04600E-02   -2.59023E-01    1.96885E-03    4.93559E+00    6.05871E-02    8.12495E-03    1.28783E-02    4.92746E+00    6.40277E-02
  0.58915    4.67768E+00    6.04707E-02   -2.59084E-01    1.96908E-03    4.93677E+00    6.05979E-02    7.82253E-03    1.26576E-02    4.92894E+00    6.42552E-02
  0.58920    4.67879E+00    6.04834E-02   -2.59144E-01    1.96924E-03    4.93794E+00    6.06107E-02    7.54919E-03    1.24302E-02    4.93039E+00    6.43258E-02
  0.58925    4.67990E+00    6.04952E-02   -2.59206E-01    1.96944E-03    4.93910E+00    6.06225E-02    7.66289E-03    1.25446E-02    4.93144E+00    6.39800E-02
  0.58930    4.68100E+00    6.05054E-02   -2.59267E-01    1.96966E-03    4.94026E+00    6.06325E-02    7.78836E-03    1.26396E-02    4.93248E+00    6.39625E-02
  0.58935    4.68211E+00    6.05152E-02   -2.59329E-01    1.96992E-03    4.94144E+00    6.06423E-02    8.16735E-03    1.29461E-02    4.93327E+00    6.39529E-02
  0.58940    4.68324E+00    6.05256E-02   -2.59392E-01    1.97018E-03    4.94263E+00    6.06527E-02    8.49651E-03    1.32190E-02    4.93413E+00    6.44174E-02
  0.58945    4.68437E+00    6.05365E-02   -2.59453E-01    1.97038E-03    4.94383E+00    6.06637E-02    8.74931E-03    1.34157E-02    4.93508E+00    6.45431E-02
  0.58950    4.68549E+00    6.05480E-02   -2.59514E-01    1.97056E-03    4.94501E+00    6.06750E-02    8.31236E-03    1.31033E-02    4.93669E+00    6.46027E-02
  0.58955    4.68660E+00    6.05593E-02   -2.59575E-01    1.97084E-03    4.94617E+00    6.06861E-02    8.48106E-03    1.32481E-02    4.93769E+00    6.46364E-02
  0.58960    4.68771E+00    6.05704E-02   -2.59636E-01    1.97116E-03    4.94735E+00    6.06968E-02    8.59777E-03    1.33547E-02    4.93875E+00    6.47560E-02
  0.58965    4.68882E+00    6.05824E-02   -2.59698E-01    1.97133E-03    4.94852E+00    6.07086E-02    8.02728E-03    1.29107E-02    4.94049E+00    6.45417E-02
  0.58970    4.68992E+00    6.05954E-02   -2.59759E-01    1.97139E-03    4.94968E+00    6.07215E-02    7.40399E-03    1.23647E-02    4.94228E+00    6.47342E-02
  0.58975    4.69102E+00    6.06088E-02   -2.59820E-01    1.97151E-03    4.95084E+00    6.07348E-02    7.05106E-03    1.20582E-02    4.94379E+00    6.47216E-02
  0.58980    4.69213E+00    6.06215E-02   -2.59881E-01    1.97170E-03    4.95202E+00    6.07474E-02    6.79647E-03    1.18362E-02    4.94522E+00    6.43725E-02
  0.58985    4.69326E+00    6.06331E-02   -2.59941E-01    1.97191E-03    4.95320E+00    6.07589E-02    6.83357E-03    1.18571E-02    4.94637E+00    6.41044E-02
  0.58990    4.69438E+00    6.06443E-02   -2.60001E-01    1.97209E-03    4.95439E+00    6.07700E-02    6.78501E-03    1.18264E-02    4.94760E+00    6.43421E-02
  0.58995    4.69550E+00    6.06556E-02   -2.60062E-01    1.97228E-03    4.95556E+00    6.07811E-02    7.06356E-03    1.20468E-02    4.94850E+00    6.46344E-02
  0.59000    4.69661E+00    6.06664E-02   -2.60123E-01    1.97254E-03    4.95674E+00    6.07915E-02    7.18582E-03    1.21783E-02    4.94955E+00    6.43899E-02
  0.59005    4.69774E+00    6.06777E-02   -2.60185E-01    1.97284E-03    4.95792E+00    6.08025E-02    6.66487E-03    1.17213E-02    4.95126E+00    6.47172E-02
  0.59010    4.69887E+00    6.06912E-02   -2.60248E-01    1.97319E-03    4.95912E+00    6.08156E-02    7.42516E-03    1.23957E-02    4.95169E+00    6.52129E-02
  0.59015    4.69998E+00    6.07060E-02   -2.60310E-01    1.97356E-03    4.96029E+00    6.08303E-02    7.73975E-03    1.26397E-02    4.95255E+00    6.55812E-02
  0.59020    4.70109E+00    6.07211E-02   -2.60372E-01    1.97386E-03    4.96146E+00    6.08451E-02    7.93668E-03    1.27903E-02    4.95352E+00    6.57338E-02
  0.59025    4.70220E+00    6.07357E-02   -2.60434E-01    1.97410E-03    4.96264E+00    6.08595E-02    7.86566E-03    1.27469E-02    4.95477E+00    6.59222E-02
  0.59030    4.70333E+00    6.07511E-02   -2.60495E-01    1.97438E-03    4.96383E+00    6.08746E-02    7.67427E-03    1.26125E-02    4.95615E+00    6.61447E-02
  0.59035    4.70447E+00    6.07667E-02   -2.60557E-01    1.97467E-03    4.96503E+00    6.08900E-02    7.71083E-03    1.26277E-02    4.95732E+00    6.61780E-02
  0.59040    4.70560E+00    6.07821E-02   -2.60619E-01    1.97491E-03    4.96622E+00    6.09052E-02    7.84838E-03    1.27175E-02    4.95837E+00    6.61932E-02
  0.59045    4.70673E+00    6.07966E-02   -2.60681E-01    1.97513E-03    4.96741E+00    6.09195E-02    7.98062E-03    1.28698E-02    4.95943E+00    6.63228E-02
  0.59050    4.70787E+00    6.08105E-02   -2.60742E-01    1.97541E-03    4.96861E+00    6.09332E-02    8.20962E-03    1.30240E-02    4.96040E+00    6.63422E-02
  0.59055    4.70901E+00    6.08239E-02   -2.60804E-01    1.97573E-03    4.96981E+00    6.09465E-02    8.42169E-03    1.32015E-02    4.96139E+00    6.59420E-02
  0.59060    4.71015E+00    6.08363E-02   -2.60865E-01    1.97602E-03    4.97101E+00    6.09590E-02    8.31384E-03    1.31425E-02    4.96270E+00    6.59582E-02
  0.59065    4.71129E+00    6.08490E-02   -2.60927E-01    1.97625E-03    4.97222E+00    6.09716E-02    8.38980E-03    1.32083E-02    4.96383E+00    6.57964E-02
  0.59070    4.71243E+00    6.08621E-02   -2.60990E-01    1.97655E-03    4.97342E+00    6.09845E-02    8.36112E-03    1.31722E-02    4.96506E+00    6.59925E-02
  0.59075    4.71357E+00    6.08757E-02   -2.61053E-01    1.97686E-03    4.97462E+00    6.09981E-02    8.83065E-03    1.35338E-02    4.96579E+00    6.60408E-02
  0.59080    4.71469E+00    6.08893E-02   -2.61116E-01    1.97707E-03    4.97581E+00    6.10115E-02    8.89784E-03    1.35647E-02    4.96691E+00    6.60929E-02
  0.59085    4.71580E+00    6.09023E-02   -2.61177E-01    1.97724E-03    4.97698E+00    6.10243E-02    8.24147E-03    1.30801E-02    4.96874E+00    6.56916E-02
  0.59090    4.71691E+00    6.09151E-02   -2.61237E-01    1.97746E-03    4.97815E+00    6.10368E-02    8.12118E-03    1.29809E-02    4.97003E+00    6.56379E-02
  0.59095    4.71802E+00    6.09282E-02   -2.61298E-01    1.97777E-03    4.97932E+00    6.10497E-02    8.24665E-03    1.30998E-02    4.97107E+00    6.55547E-02
  0.59100    4.71914E+00    6.09412E-02   -2.61359E-01    1.97810E-03    4.98050E+00    6.10624E-02    8.42955E-03    1.32631E-02    4.97207E+00    6.54358E-02
  0.59105    4.72026E+00    6.09541E-02   -2.61420E-01    1.97848E-03    4.98168E+00    6.10751E-02    8.87632E-03    1.36000E-02    4.97281E+00    6.57039E-02
  0.59110    4.72137E+00    6.09680E-02   -2.61482E-01    1.97890E-03    4.98286E+00    6.10888E-02    9.20379E-03    1.38708E-02    4.97365E+00    6.56227E-02
  0.59115    4.72247E+00    6.09823E-02   -2.61544E-01    1.97938E-03    4.98401E+00    6.11029E-02    9.13510E-03    1.37961E-02    4.97488E+00    6.53604E-02
  0.59120    4.72356E+00    6.09957E-02   -2.61607E-01    1.97994E-03    4.98516E+00    6.11161E-02    9.06823E-03    1.37748E-02    4.97609E+00    6.53774E-02
  0.59125    4.72464E+00    6.10082E-02   -2.61671E-01    1.98051E-03    4.98631E+00    6.11284E-02    8.46904E-03    1.32744E-02    4.97784E+00    6.52364E-02
  0.59130    4.72572E+00    6.10205E-02   -2.61734E-01    1.98109E-03    4.98746E+00    6.11406E-02    8.27880E-03    1.30863E-02    4.97918E+00    6.52354E-02
  0.59135    4.72682E+00    6.10326E-02   -2.61797E-01    1.98175E-03    4.98862E+00    6.11524E-02    8.39524E-03    1.31838E-02    4.98023E+00    6.51690E-02
  0.59140    4.72793E+00    6.10440E-02   -2.61859E-01    1.98244E-03    4.98979E+00    6.11636E-02    8.26810E-03    1.30973E-02    4.98152E+00    6.48333E-02
  0.59145    4.72902E+00    6.10539E-02   -2.61922E-01    1.98299E-03    4.99094E+00    6.11732E-02    8.36932E-03    1.31759E-02    4.98257E+00    6.46808E-02
  0.59150    4.73012E+00    6.10642E-02   -2.61984E-01    1.98344E-03    4.99210E+00    6.11832E-02    8.54409E-03    1.33022E-02    4.98356E+00    6.49779E-02
  0.59155    4.73123E+00    6.10763E-02   -2.62046E-01    1.98391E-03    4.99328E+00    6.11950E-02    8.49278E-03    1.32206E-02    4.98479E+00    6.52174E-02
  0.59160    4.73235E+00    6.10874E-02   -2.62108E-01    1.98442E-03    4.99446E+00    6.12059E-02    8.22092E-03    1.29992E-02    4.98624E+00    6.49965E-02
  0.59165    4.73346E+00    6.10972E-02   -2.62169E-01    1.98486E-03    4.99563E+00    6.12156E-02    8.10506E-03    1.28751E-02    4.98753E+00    6.47647E-02
  0.59170    4.73458E+00    6.11055E-02   -2.62231E-01    1.98520E-03    4.99681E+00    6.12236E-02    8.02457E-03    1.27742E-02    4.98879E+00    6.43289E-02
  0.59175    4.73570E+00    6.11120E-02   -2.62293E-01    1.98549E-03    4.99799E+00    6.12298E-02    7.81497E-03    1.25993E-02    4.99018E+00    6.43738E-02
  0.59180    4.73682E+00    6.11182E-02   -2.62354E-01    1.98577E-03    4.99917E+00    6.12357E-02    7.80573E-03    1.26165E-02    4.99137E+00    6.44674E-02
  0.59185    4.73791E+00    6.11256E-02   -2.62416E-01    1.98616E-03    5.00033E+00    6.12429E-02    7.84282E-03    1.26401E-02    4.99248E+00    6.46621E-02
  0.59190    4.73900E+00    6.11344E-02   -2.62478E-01    1.98661E-03    5.00148E+00    6.12515E-02    7.58619E-03    1.24356E-02    4.99389E+00    6.45887E-02
  0.59195    4.74010E+00    6.11435E-02   -2.62540E-01    1.98693E-03    5.00264E+00    6.12602E-02    7.65708E-03    1.24667E-02    4.99499E+00    6.48351E-02
  0.59200    4.74120E+00    6.11511E-02   -2.62602E-01    1.98722E-03    5.00380E+00    6.12675E-02    7.44952E-03    1.22944E-02    4.99635E+00    6.48812E-02
  0.59205    4.74228E+00    6.11569E-02   -2.62664E-01    1.98750E-03    5.00495E+00    6.12730E-02    7.30085E-03    1.21732E-02    4.99765E+00    6.47350E-02
  0.59210    4.74336E+00    6.11633E-02   -2.62726E-01    1.98775E-03    5.00608E+00    6.12790E-02    7.31722E-03    1.22044E-02    4.99877E+00    6.51278E-02
  0.59215    4.74445E+00    6.11710E-02   -2.62788E-01    1.98802E-03    5.00724E+00    6.12864E-02    7.27814E-03    1.21512E-02    4.99996E+00    6.51525E-02
  0.59220    4.74556E+00    6.11785E-02   -2.62850E-01    1.98833E-03    5.00841E+00    6.12936E-02    7.50073E-03    1.23730E-02    5.00091E+00    6.49974E-02
  0.59225    4.74667E+00    6.11855E-02   -2.62913E-01    1.98864E-03    5.00959E+00    6.13005E-02    7.51384E-03    1.23800E-02    5.00207E+00    6.49456E-02
  0.59230    4.74780E+00    6.11921E-02   -2.62976E-01    1.98895E-03    5.01077E+00    6.13068E-02    7.48802E-03    1.23391E-02    5.00329E+00    6.50091E-02
  0.59235    4.74892E+00    6.11989E-02   -2.63038E-01    1.98930E-03    5.01196E+00    6.13134E-02    7.43680E-03    1.23114E-02    5.00453E+00    6.51851E-02
  0.59240    4.75005E+00    6.12063E-02   -2.63101E-01    1.98962E-03    5.01315E+00    6.13204E-02    7.46106E-03    1.23329E-02    5.00569E+00    6.44931E-02
  0.59245    4.75118E+00    6.12144E-02   -2.63164E-01    1.98987E-03    5.01434E+00    6.13282E-02    7.35252E-03    1.22502E-02    5.00699E+00    6.43963E-02
  0.59250    4.75231E+00    6.12243E-02   -2.63227E-01    1.99014E-03    5.01553E+00    6.13379E-02    7.30258E-03    1.21770E-02    5.00823E+00    6.43430E-02
  0.59255    4.75344E+00    6.12354E-02   -2.63292E-01    1.99054E-03    5.01674E+00    6.13487E-02    7.46618E-03    1.23092E-02    5.00927E+00    6.46226E-02
  0.59260    4.75459E+00    6.12465E-02   -2.63357E-01    1.99106E-03    5.01795E+00    6.13596E-02    7.21277E-03    1.21128E-02    5.01074E+00    6.46661E-02
  0.59265    4.75575E+00    6.12568E-02   -2.63422E-01    1.99159E-03    5.01917E+00    6.13698E-02    7.03666E-03    1.19485E-02    5.01213E+00    6.44324E-02
  0.59270    4.75690E+00    6.12669E-02   -2.63486E-01    1.99207E-03    5.02039E+00    6.13798E-02    7.10221E-03    1.20041E-02    5.01328E+00    6.44530E-02
  0.59275    4.75805E+00    6.12769E-02   -2.63550E-01    1.99260E-03    5.02160E+00    6.13895E-02    7.09838E-03    1.19891E-02    5.01450E+00    6.44089E-02
  0.59280    4.75921E+00    6.12867E-02   -2.63613E-01    1.99320E-03    5.02282E+00    6.13994E-02    7.41251E-03    1.22909E-02    5.01541E+00    6.44139E-02
  0.59285    4.76038E+00    6.12965E-02   -2.63676E-01    1.99376E-03    5.02405E+00    6.14092E-02    7.32242E-03    1.22175E-02    5.01673E+00    6.41763E-02
  0.59290    4.76155E+00    6.13054E-02   -2.63739E-01    1.99432E-03    5.02529E+00    6.14179E-02    7.10676E-03    1.20640E-02    5.01819E+00    6.35982E-02
  0.59295    4.76273E+00    6.13137E-02   -2.63803E-01    1.99482E-03    5.02654E+00    6.14261E-02    7.41203E-03    1.23097E-02    5.01912E+00    6.36431E-02
  0.59300    4.76392E+00    6.13223E-02   -2.63865E-01    1.99527E-03    5.02779E+00    6.14344E-02    7.42788E-03    1.23233E-02    5.02036E+00    6.34907E-02
  0.59305    4.76510E+00    6.13301E-02   -2.63927E-01    1.99576E-03    5.02903E+00    6.14420E-02    7.56288E-03    1.24423E-02    5.02147E+00    6.32175E-02
  0.59310    4.76630E+00    6.13370E-02   -2.63988E-01    1.99628E-03    5.03028E+00    6.14485E-02    7.22234E-03    1.21648E-02    5.02306E+00    6.33805E-02
  0.59315    4.76751E+00    6.13434E-02   -2.64051E-01    1.99682E-03    5.03156E+00    6.14544E-02    7.47066E-03    1.23908E-02    5.02409E+00    6.35167E-02
  0.59320    4.76872E+00    6.13498E-02   -2.64113E-01    1.99726E-03    5.03284E+00    6.14604E-02    7.14552E-03    1.20842E-02    5.02569E+00    6.37068E-02
  0.59325    4.76992E+00    6.13569E-02   -2.64175E-01    1.99774E-03    5.03409E+00    6.14671E-02    7.23742E-03    1.21598E-02    5.02686E+00    6.36675E-02
  0.59330    4.77110E+00    6.13634E-02   -2.64237E-01    1.99825E-03    5.03534E+00    6.14731E-02    7.13353E-03    1.20574E-02    5.02821E+00    6.34781E-02
  0.59335    4.77229E+00    6.13713E-02   -2.64299E-01    1.99868E-03    5.03659E+00    6.14805E-02    7.48597E-03    1.23726E-02    5.02910E+00    6.40739E-02
  0.59340    4.77347E+00    6.13812E-02   -2.64360E-01    1.99916E-03    5.03783E+00    6.14900E-02    7.79039E-03    1.26290E-02    5.03004E+00    6.42187E-02
  0.59345    4.77465E+00    6.13921E-02   -2.64421E-01    1.99965E-03    5.03907E+00    6.15003E-02    8.00688E-03    1.28107E-02    5.03106E+00    6.47137E-02
  0.59350    4.77583E+00    6.14036E-02   -2.64483E-01    2.00014E-03    5.04031E+00    6.15112E-02    8.41105E-03    1.31124E-02    5.03190E+00    6.49644E-02
  0.59355    4.77699E+00    6.14150E-02   -2.64545E-01    2.00071E-03    5.04154E+00    6.15221E-02    8.20779E-03    1.29460E-02    5.03333E+00    6.50395E-02
  0.59360    4.77815E+00    6.14261E-02   -2.64608E-01    2.00134E-03    5.04276E+00    6.15327E-02    8.45356E-03    1.31761E-02    5.03431E+00    6.51988E-02
  0.59365    4.77931E+00    6.14356E-02   -2.64671E-01    2.00198E-03    5.04398E+00    6.15419E-02    8.23286E-03    1.30324E-02    5.03575E+00    6.54458E-02
  0.59370    4.78046E+00    6.14445E-02   -2.64733E-01    2.00256E-03    5.04519E+00    6.15508E-02    8.43619E-03    1.31900E-02    5.03676E+00    6.55471E-02
  0.59375    4.78162E+00    6.14539E-02   -2.64795E-01    2.00311E-03    5.04641E+00    6.15602E-02    8.37896E-03    1.31178E-02    5.03803E+00    6.57407E-02
  0.59380    4.78279E+00    6.14627E-02   -2.64857E-01    2.00368E-03    5.04765E+00    6.15692E-02    8.16999E-03    1.29532E-02    5.03948E+00    6.54918E-02
  0.59385    4.78397E+00    6.14705E-02   -2.64918E-01    2.00420E-03    5.04888E+00    6.15769E-02    7.89266E-03    1.27221E-02    5.04099E+00    6.56032E-02
  0.59390    4.78514E+00    6.14775E-02   -2.64978E-01    2.00476E-03    5.05012E+00    6.15841E-02    8.13596E-03    1.29235E-02    5.04198E+00    6.57985E-02
  0.59395    4.78631E+00    6.14851E-02   -2.65040E-01    2.00543E-03    5.05135E+00    6.15919E-02    8.01390E-03    1.28527E-02    5.04334E+00    6.55920E-02
  0.59400    4.78750E+00    6.14933E-02   -2.65102E-01    2.00612E-03    5.05260E+00    6.16003E-02    8.03326E-03    1.28673E-02    5.04456E+00    6.55859E-02
  0.59405    4.78868E+00    6.15022E-02   -2.65165E-01    2.00671E-03    5.05384E+00    6.16094E-02    8.18453E-03    1.30115E-02    5.04566E+00    6.55715E-02
  0.59410    4.78988E+00    6.15110E-02   -2.65228E-01    2.00723E-03    5.05510E+00    6.16183E-02    7.76164E-03    1.26505E-02    5.04734E+00    6.55368E-02
  0.59415    4.79108E+00    6.15197E-02   -2.65291E-01    2.00771E-03    5.05637E+00    6.16269E-02    7.44663E-03    1.24169E-02    5.04892E+00    6.52585E-02
  0.59420    4.79226E+00    6.15287E-02   -2.65353E-01    2.00821E-03    5.05761E+00    6.16358E-02    7.35780E-03    1.23743E-02    5.05025E+00    6.50091E-02
  0.59425    4.79343E+00    6.15364E-02   -2.65414E-01    2.00872E-03    5.05884E+00    6.16435E-02    8.08804E-03    1.29737E-02    5.05075E+00    6.48677E-02
  0.59430    4.79460E+00    6.15424E-02   -2.65476E-01    2.00921E-03    5.06007E+00    6.16495E-02    8.06027E-03    1.29647E-02    5.05201E+00    6.49487E-02
  0.59435    4.79576E+00    6.15481E-02   -2.65538E-01    2.00979E-03    5.06130E+00    6.16551E-02    8.14551E-03    1.30400E-02    5.05316E+00    6.47855E-02
  0.59440    4.79693E+00    6.15532E-02   -2.65600E-01    2.01035E-03    5.06253E+00    6.16600E-02    7.89546E-03    1.27913E-02    5.05463E+00    6.47942E-02
  0.59445    4.79809E+00    6.15576E-02   -2.65662E-01    2.01081E-03    5.06375E+00    6.16644E-02    8.26530E-03    1.30943E-02    5.05549E+00    6.50524E-02
  0.59450    4.79924E+00    6.15617E-02   -2.65723E-01    2.01125E-03    5.06497E+00    6.16683E-02    8.21924E-03    1.30467E-02    5.05675E+00    6.48462E-02
  0.59455    4.80039E+00    6.15659E-02   -2.65783E-01    2.01167E-03    5.06617E+00    6.16725E-02    8.30838E-03    1.31233E-02    5.05786E+00    6.50269E-02
  0.59460    4.80151E+00    6.15708E-02   -2.65844E-01    2.01213E-03    5.06735E+00    6.16774E-02    8.06745E-03    1.29311E-02    5.05929E+00    6.49537E-02
  0.59465    4.80263E+00    6.15760E-02   -2.65904E-01    2.01263E-03    5.06853E+00    6.16826E-02    7.75909E-03    1.26710E-02    5.06077E+00    6.47698E-02
  0.59470    4.80374E+00    6.15804E-02   -2.65964E-01    2.01310E-03    5.06971E+00    6.16869E-02    7.88400E-03    1.27691E-02    5.06182E+00    6.46198E-02
  0.59475    4.80486E+00    6.15852E-02   -2.66024E-01    2.01350E-03    5.07089E+00    6.16914E-02    8.09977E-03    1.29541E-02    5.06279E+00    6.47506E-02
  0.59480    4.80598E+00    6.15912E-02   -2.66083E-01    2.01396E-03    5.07206E+00    6.16973E-02    8.29222E-03    1.31187E-02    5.06377E+00    6.49335E-02
