        t         wt_avg         wt_std         ct_avg         ct_std         st_avg         st_std         vt_avg         vt_std         ft_avg         ft_std
  0.27855    3.47534E+00    5.71837E-02   -2.57038E-01    1.40847E-03    3.73238E+00    5.64221E-02    2.42132E-02    2.26796E-02    3.70817E+00    6.27038E-02
  0.27860    3.47707E+00    5.71887E-02   -2.57190E-01    1.40913E-03    3.73426E+00    5.64265E-02    2.36826E-02    2.23926E-02    3.71057E+00    6.24308E-02
  0.27865    3.47877E+00    5.71940E-02   -2.57343E-01    1.40973E-03    3.73611E+00    5.64311E-02    2.40437E-02    2.25500E-02    3.71207E+00    6.26542E-02
  0.27870    3.48047E+00    5.71999E-02   -2.57495E-01    1.41037E-03    3.73796E+00    5.64363E-02    2.35542E-02    2.24497E-02    3.71441E+00    6.27366E-02
  0.27875    3.48216E+00    5.72048E-02   -2.57646E-01    1.41097E-03    3.73981E+00    5.64404E-02    2.42209E-02    2.27452E-02    3.71559E+00    6.28126E-02
  0.27880    3.48387E+00    5.72100E-02   -2.57798E-01    1.41153E-03    3.74167E+00    5.64449E-02    2.49241E-02    2.30765E-02    3.71674E+00    6.34901E-02
  0.27885    3.48560E+00    5.72180E-02   -2.57951E-01    1.41212E-03    3.74355E+00    5.64523E-02    2.48807E-02    2.31376E-02    3.71867E+00    6.38936E-02
  0.27890    3.48734E+00    5.72263E-02   -2.58105E-01    1.41278E-03    3.74544E+00    5.64599E-02    2.47171E-02    2.31399E-02    3.72073E+00    6.38528E-02
  0.27895    3.48906E+00    5.72332E-02   -2.58258E-01    1.41336E-03    3.74732E+00    5.64660E-02    2.45027E-02    2.28169E-02    3.72282E+00    6.34253E-02
  0.27900    3.49078E+00    5.72428E-02   -2.58410E-01    1.41399E-03    3.74919E+00    5.64749E-02    2.41604E-02    2.25923E-02    3.72503E+00    6.37643E-02
  0.27905    3.49253E+00    5.72547E-02   -2.58561E-01    1.41464E-03    3.75109E+00    5.64861E-02    2.36943E-02    2.23081E-02    3.72740E+00    6.36076E-02
  0.27910    3.49431E+00    5.72669E-02   -2.58711E-01    1.41514E-03    3.75302E+00    5.64978E-02    2.44054E-02    2.26759E-02    3.72862E+00    6.39060E-02
  0.27915    3.49609E+00    5.72790E-02   -2.58863E-01    1.41545E-03    3.75495E+00    5.65093E-02    2.59237E-02    2.34241E-02    3.72903E+00    6.39337E-02
  0.27920    3.49785E+00    5.72911E-02   -2.59015E-01    1.41551E-03    3.75686E+00    5.65211E-02    2.54891E-02    2.31767E-02    3.73138E+00    6.44118E-02
  0.27925    3.49960E+00    5.73066E-02   -2.59170E-01    1.41576E-03    3.75877E+00    5.65361E-02    2.57457E-02    2.31896E-02    3.73303E+00    6.48779E-02
  0.27930    3.50134E+00    5.73235E-02   -2.59325E-01    1.41611E-03    3.76066E+00    5.65527E-02    2.50484E-02    2.28622E-02    3.73561E+00    6.46883E-02
  0.27935    3.50307E+00    5.73408E-02   -2.59481E-01    1.41633E-03    3.76255E+00    5.65697E-02    2.51296E-02    2.29543E-02    3.73742E+00    6.47868E-02
  0.27940    3.50481E+00    5.73563E-02   -2.59638E-01    1.41649E-03    3.76445E+00    5.65850E-02    2.46991E-02    2.28450E-02    3.73975E+00    6.41352E-02
  0.27945    3.50658E+00    5.73697E-02   -2.59796E-01    1.41678E-03    3.76638E+00    5.65978E-02    2.45320E-02    2.27771E-02    3.74185E+00    6.44663E-02
  0.27950    3.50836E+00    5.73852E-02   -2.59952E-01    1.41724E-03    3.76831E+00    5.66126E-02    2.59915E-02    2.34032E-02    3.74232E+00    6.51801E-02
  0.27955    3.51012E+00    5.74008E-02   -2.60108E-01    1.41778E-03    3.77022E+00    5.66277E-02    2.75592E-02    2.41423E-02    3.74267E+00    6.51680E-02
  0.27960    3.51187E+00    5.74165E-02   -2.60262E-01    1.41843E-03    3.77214E+00    5.66427E-02    2.76937E-02    2.41924E-02    3.74444E+00    6.53377E-02
  0.27965    3.51365E+00    5.74347E-02   -2.60416E-01    1.41899E-03    3.77406E+00    5.66603E-02    2.83368E-02    2.45525E-02    3.74573E+00    6.56790E-02
  0.27970    3.51544E+00    5.74523E-02   -2.60573E-01    1.41932E-03    3.77602E+00    5.66776E-02    2.88283E-02    2.47486E-02    3.74719E+00    6.55747E-02
  0.27975    3.51725E+00    5.74676E-02   -2.60728E-01    1.41948E-03    3.77798E+00    5.66926E-02    2.87612E-02    2.46850E-02    3.74922E+00    6.52165E-02
  0.27980    3.51904E+00    5.74796E-02   -2.60883E-01    1.41946E-03    3.77992E+00    5.67046E-02    2.96541E-02    2.51722E-02    3.75027E+00    6.49169E-02
  0.27985    3.52083E+00    5.74877E-02   -2.61036E-01    1.41940E-03    3.78187E+00    5.67125E-02    2.95421E-02    2.49870E-02    3.75233E+00    6.46979E-02
  0.27990    3.52262E+00    5.74937E-02   -2.61190E-01    1.41958E-03    3.78381E+00    5.67183E-02    2.98385E-02    2.52099E-02    3.75397E+00    6.46297E-02
  0.27995    3.52439E+00    5.74988E-02   -2.61344E-01    1.41983E-03    3.78573E+00    5.67232E-02    2.99693E-02    2.53526E-02    3.75577E+00    6.45746E-02
  0.28000    3.52615E+00    5.75039E-02   -2.61498E-01    1.41997E-03    3.78765E+00    5.67283E-02    2.96029E-02    2.51557E-02    3.75805E+00    6.49292E-02
  0.28005    3.52791E+00    5.75090E-02   -2.61649E-01    1.42020E-03    3.78956E+00    5.67333E-02    2.96976E-02    2.52014E-02    3.75987E+00    6.46519E-02
  0.28010    3.52967E+00    5.75140E-02   -2.61801E-01    1.42053E-03    3.79147E+00    5.67381E-02    2.97599E-02    2.52679E-02    3.76171E+00    6.51581E-02
  0.28015    3.53143E+00    5.75221E-02   -2.61954E-01    1.42087E-03    3.79338E+00    5.67460E-02    2.99496E-02    2.53630E-02    3.76344E+00    6.55711E-02
  0.28020    3.53317E+00    5.75329E-02   -2.62109E-01    1.42136E-03    3.79528E+00    5.67564E-02    3.01715E-02    2.52736E-02    3.76511E+00    6.57217E-02
  0.28025    3.53490E+00    5.75453E-02   -2.62265E-01    1.42199E-03    3.79716E+00    5.67683E-02    2.85108E-02    2.45545E-02    3.76865E+00    6.56796E-02
  0.28030    3.53663E+00    5.75586E-02   -2.62419E-01    1.42259E-03    3.79905E+00    5.67811E-02    2.87832E-02    2.47103E-02    3.77027E+00    6.57878E-02
  0.28035    3.53835E+00    5.75715E-02   -2.62574E-01    1.42300E-03    3.80092E+00    5.67939E-02    3.03806E-02    2.53537E-02    3.77054E+00    6.60489E-02
  0.28040    3.54004E+00    5.75847E-02   -2.62728E-01    1.42328E-03    3.80277E+00    5.68070E-02    2.96612E-02    2.50690E-02    3.77310E+00    6.62919E-02
  0.28045    3.54174E+00    5.76000E-02   -2.62882E-01    1.42359E-03    3.80462E+00    5.68222E-02    3.06552E-02    2.54917E-02    3.77397E+00    6.67704E-02
  0.28050    3.54345E+00    5.76161E-02   -2.63036E-01    1.42391E-03    3.80649E+00    5.68381E-02    2.92973E-02    2.49573E-02    3.77719E+00    6.64732E-02
  0.28055    3.54515E+00    5.76313E-02   -2.63190E-01    1.42428E-03    3.80834E+00    5.68530E-02    2.83837E-02    2.45929E-02    3.77995E+00    6.69700E-02
  0.28060    3.54683E+00    5.76464E-02   -2.63343E-01    1.42453E-03    3.81017E+00    5.68679E-02    2.91082E-02    2.49520E-02    3.78106E+00    6.77503E-02
  0.28065    3.54852E+00    5.76623E-02   -2.63497E-01    1.42461E-03    3.81202E+00    5.68837E-02    3.00117E-02    2.54193E-02    3.78201E+00    6.80940E-02
  0.28070    3.55024E+00    5.76799E-02   -2.63651E-01    1.42493E-03    3.81389E+00    5.69011E-02    3.00745E-02    2.52567E-02    3.78381E+00    6.80487E-02
  0.28075    3.55197E+00    5.76985E-02   -2.63804E-01    1.42528E-03    3.81577E+00    5.69194E-02    2.86769E-02    2.46736E-02    3.78710E+00    6.75064E-02
  0.28080    3.55369E+00    5.77156E-02   -2.63957E-01    1.42557E-03    3.81765E+00    5.69364E-02    2.77173E-02    2.41917E-02    3.78993E+00    6.74164E-02
  0.28085    3.55543E+00    5.77317E-02   -2.64111E-01    1.42593E-03    3.81954E+00    5.69523E-02    2.79727E-02    2.42741E-02    3.79156E+00    6.78088E-02
  0.28090    3.55719E+00    5.77468E-02   -2.64266E-01    1.42634E-03    3.82145E+00    5.69671E-02    2.78876E-02    2.43419E-02    3.79356E+00    6.73132E-02
  0.28095    3.55892E+00    5.77623E-02   -2.64422E-01    1.42690E-03    3.82334E+00    5.69822E-02    2.85080E-02    2.45237E-02    3.79484E+00    6.77552E-02
  0.28100    3.56063E+00    5.77790E-02   -2.64578E-01    1.42758E-03    3.82521E+00    5.69986E-02    2.89026E-02    2.47710E-02    3.79631E+00    6.76740E-02
  0.28105    3.56234E+00    5.77970E-02   -2.64734E-01    1.42820E-03    3.82708E+00    5.70162E-02    2.90936E-02    2.47220E-02    3.79798E+00    6.79170E-02
  0.28110    3.56404E+00    5.78153E-02   -2.64891E-01    1.42880E-03    3.82893E+00    5.70342E-02    2.97314E-02    2.49377E-02    3.79920E+00    6.81312E-02
  0.28115    3.56574E+00    5.78318E-02   -2.65047E-01    1.42951E-03    3.83079E+00    5.70503E-02    2.89117E-02    2.45855E-02    3.80188E+00    6.78824E-02
  0.28120    3.56745E+00    5.78485E-02   -2.65201E-01    1.43020E-03    3.83265E+00    5.70664E-02    2.84889E-02    2.44382E-02    3.80416E+00    6.80980E-02
  0.28125    3.56917E+00    5.78649E-02   -2.65356E-01    1.43087E-03    3.83452E+00    5.70822E-02    2.78573E-02    2.41512E-02    3.80667E+00    6.79421E-02
  0.28130    3.57089E+00    5.78820E-02   -2.65509E-01    1.43143E-03    3.83640E+00    5.70987E-02    2.79324E-02    2.41750E-02    3.80847E+00    6.79406E-02
  0.28135    3.57261E+00    5.79005E-02   -2.65662E-01    1.43192E-03    3.83827E+00    5.71170E-02    2.79879E-02    2.41847E-02    3.81028E+00    6.79806E-02
  0.28140    3.57432E+00    5.79195E-02   -2.65817E-01    1.43238E-03    3.84013E+00    5.71357E-02    2.76982E-02    2.41099E-02    3.81244E+00    6.82569E-02
  0.28145    3.57604E+00    5.79386E-02   -2.65972E-01    1.43292E-03    3.84202E+00    5.71543E-02    2.69134E-02    2.37748E-02    3.81510E+00    6.80528E-02
  0.28150    3.57778E+00    5.79557E-02   -2.66127E-01    1.43351E-03    3.84390E+00    5.71707E-02    2.78790E-02    2.42023E-02    3.81603E+00    6.76620E-02
  0.28155    3.57952E+00    5.79723E-02   -2.66281E-01    1.43407E-03    3.84580E+00    5.71868E-02    2.70171E-02    2.36853E-02    3.81878E+00    6.77020E-02
  0.28160    3.58128E+00    5.79911E-02   -2.66437E-01    1.43475E-03    3.84772E+00    5.72051E-02    2.67186E-02    2.35538E-02    3.82100E+00    6.75461E-02
  0.28165    3.58306E+00    5.80105E-02   -2.66593E-01    1.43562E-03    3.84965E+00    5.72239E-02    2.66517E-02    2.34994E-02    3.82300E+00    6.72575E-02
  0.28170    3.58482E+00    5.80284E-02   -2.66749E-01    1.43664E-03    3.85157E+00    5.72411E-02    2.65056E-02    2.34795E-02    3.82507E+00    6.69460E-02
  0.28175    3.58659E+00    5.80455E-02   -2.66905E-01    1.43754E-03    3.85349E+00    5.72576E-02    2.67785E-02    2.35218E-02    3.82671E+00    6.73033E-02
  0.28180    3.58835E+00    5.80656E-02   -2.67061E-01    1.43820E-03    3.85541E+00    5.72773E-02    2.69939E-02    2.36360E-02    3.82841E+00    6.79317E-02
  0.28185    3.59009E+00    5.80896E-02   -2.67217E-01    1.43876E-03    3.85731E+00    5.73009E-02    2.65450E-02    2.34728E-02    3.83077E+00    6.84601E-02
  0.28190    3.59182E+00    5.81149E-02   -2.67375E-01    1.43948E-03    3.85920E+00    5.73257E-02    2.63240E-02    2.33487E-02    3.83288E+00    6.85549E-02
  0.28195    3.59357E+00    5.81439E-02   -2.67535E-01    1.44023E-03    3.86110E+00    5.73545E-02    2.82701E-02    2.41490E-02    3.83283E+00    6.92949E-02
  0.28200    3.59534E+00    5.81773E-02   -2.67694E-01    1.44086E-03    3.86303E+00    5.73877E-02    2.77237E-02    2.38604E-02    3.83531E+00    6.92220E-02
  0.28205    3.59712E+00    5.82105E-02   -2.67853E-01    1.44140E-03    3.86498E+00    5.74207E-02    2.86297E-02    2.43205E-02    3.83635E+00    6.94889E-02
  0.28210    3.59889E+00    5.82388E-02   -2.68012E-01    1.44181E-03    3.86690E+00    5.74490E-02    2.85232E-02    2.42994E-02    3.83838E+00    6.90320E-02
  0.28215    3.60062E+00    5.82618E-02   -2.68170E-01    1.44214E-03    3.86879E+00    5.74721E-02    2.84912E-02    2.42397E-02    3.84030E+00    6.86561E-02
  0.28220    3.60233E+00    5.82851E-02   -2.68330E-01    1.44245E-03    3.87066E+00    5.74954E-02    2.83590E-02    2.41028E-02    3.84230E+00    6.88792E-02
  0.28225    3.60402E+00    5.83102E-02   -2.68490E-01    1.44284E-03    3.87251E+00    5.75206E-02    2.76180E-02    2.38210E-02    3.84489E+00    6.87615E-02
  0.28230    3.60572E+00    5.83332E-02   -2.68649E-01    1.44334E-03    3.87437E+00    5.75437E-02    2.67197E-02    2.34551E-02    3.84765E+00    6.84778E-02
  0.28235    3.60743E+00    5.83556E-02   -2.68808E-01    1.44382E-03    3.87624E+00    5.75661E-02    2.66994E-02    2.35040E-02    3.84954E+00    6.87678E-02
  0.28240    3.60917E+00    5.83784E-02   -2.68967E-01    1.44427E-03    3.87814E+00    5.75887E-02    2.76534E-02    2.39387E-02    3.85049E+00    6.85382E-02
  0.28245    3.61091E+00    5.84002E-02   -2.69126E-01    1.44468E-03    3.88003E+00    5.76103E-02    2.80630E-02    2.41504E-02    3.85197E+00    6.87755E-02
  0.28250    3.61263E+00    5.84220E-02   -2.69288E-01    1.44521E-03    3.88192E+00    5.76319E-02    2.79896E-02    2.41335E-02    3.85393E+00    6.86107E-02
  0.28255    3.61437E+00    5.84436E-02   -2.69451E-01    1.44580E-03    3.88382E+00    5.76535E-02    2.89642E-02    2.44693E-02    3.85486E+00    6.89656E-02
  0.28260    3.61614E+00    5.84658E-02   -2.69611E-01    1.44612E-03    3.88575E+00    5.76757E-02    2.86213E-02    2.43526E-02    3.85713E+00    6.89506E-02
  0.28265    3.61792E+00    5.84874E-02   -2.69769E-01    1.44638E-03    3.88769E+00    5.76973E-02    2.78147E-02    2.40055E-02    3.85988E+00    6.83247E-02
  0.28270    3.61971E+00    5.85085E-02   -2.69927E-01    1.44686E-03    3.88963E+00    5.77181E-02    2.79154E-02    2.41210E-02    3.86172E+00    6.86266E-02
  0.28275    3.62149E+00    5.85298E-02   -2.70086E-01    1.44748E-03    3.89158E+00    5.77391E-02    2.87039E-02    2.44248E-02    3.86287E+00    6.85481E-02
  0.28280    3.62330E+00    5.85493E-02   -2.70245E-01    1.44818E-03    3.89354E+00    5.77582E-02    2.86899E-02    2.44429E-02    3.86485E+00    6.81450E-02
  0.28285    3.62509E+00    5.85672E-02   -2.70402E-01    1.44885E-03    3.89549E+00    5.77758E-02    2.92426E-02    2.46703E-02    3.86625E+00    6.82453E-02
  0.28290    3.62687E+00    5.85858E-02   -2.70560E-01    1.44949E-03    3.89743E+00    5.77940E-02    2.92315E-02    2.46809E-02    3.86820E+00    6.84118E-02
  0.28295    3.62867E+00    5.86068E-02   -2.70718E-01    1.45015E-03    3.89939E+00    5.78144E-02    2.97583E-02    2.48298E-02    3.86963E+00    6.88791E-02
  0.28300    3.63046E+00    5.86296E-02   -2.70876E-01    1.45082E-03    3.90134E+00    5.78366E-02    2.95049E-02    2.47594E-02    3.87184E+00    6.87563E-02
  0.28305    3.63228E+00    5.86522E-02   -2.71034E-01    1.45157E-03    3.90332E+00    5.78587E-02    2.93225E-02    2.47163E-02    3.87399E+00    6.88475E-02
  0.28310    3.63412E+00    5.86748E-02   -2.71191E-01    1.45235E-03    3.90531E+00    5.78806E-02    2.75946E-02    2.38542E-02    3.87771E+00    6.86277E-02
  0.28315    3.63592E+00    5.86959E-02   -2.71350E-01    1.45320E-03    3.90727E+00    5.79014E-02    2.64184E-02    2.32788E-02    3.88085E+00    6.81939E-02
  0.28320    3.63767E+00    5.87147E-02   -2.71511E-01    1.45415E-03    3.90918E+00    5.79196E-02    2.65299E-02    2.33290E-02    3.88265E+00    6.81531E-02
  0.28325    3.63941E+00    5.87331E-02   -2.71674E-01    1.45522E-03    3.91108E+00    5.79374E-02    2.75755E-02    2.38568E-02    3.88351E+00    6.85336E-02
  0.28330    3.64114E+00    5.87521E-02   -2.71836E-01    1.45635E-03    3.91298E+00    5.79556E-02    2.72707E-02    2.36502E-02    3.88571E+00    6.85097E-02
  0.28335    3.64288E+00    5.87717E-02   -2.71996E-01    1.45733E-03    3.91487E+00    5.79747E-02    2.78495E-02    2.39042E-02    3.88702E+00    6.85537E-02
  0.28340    3.64463E+00    5.87903E-02   -2.72156E-01    1.45822E-03    3.91678E+00    5.79928E-02    2.82563E-02    2.41649E-02    3.88852E+00    6.88632E-02
  0.28345    3.64638E+00    5.88084E-02   -2.72315E-01    1.45912E-03    3.91870E+00    5.80104E-02    2.65791E-02    2.34138E-02    3.89212E+00    6.85224E-02
  0.28350    3.64816E+00    5.88280E-02   -2.72475E-01    1.46000E-03    3.92063E+00    5.80296E-02    2.67819E-02    2.35749E-02    3.89385E+00    6.91407E-02
  0.28355    3.64994E+00    5.88472E-02   -2.72634E-01    1.46084E-03    3.92258E+00    5.80482E-02    2.71375E-02    2.35906E-02    3.89544E+00    6.86971E-02
  0.28360    3.65171E+00    5.88661E-02   -2.72793E-01    1.46156E-03    3.92450E+00    5.80667E-02    2.66321E-02    2.34708E-02    3.89787E+00    6.87130E-02
  0.28365    3.65346E+00    5.88860E-02   -2.72953E-01    1.46212E-03    3.92641E+00    5.80862E-02    2.46461E-02    2.25445E-02    3.90176E+00    6.82735E-02
  0.28370    3.65520E+00    5.89059E-02   -2.73111E-01    1.46257E-03    3.92831E+00    5.81057E-02    2.44847E-02    2.25641E-02    3.90382E+00    6.87251E-02
  0.28375    3.65695E+00    5.89263E-02   -2.73269E-01    1.46305E-03    3.93022E+00    5.81256E-02    2.49403E-02    2.26824E-02    3.90528E+00    6.91757E-02
  0.28380    3.65872E+00    5.89492E-02   -2.73428E-01    1.46372E-03    3.93214E+00    5.81481E-02    2.42679E-02    2.23767E-02    3.90788E+00    6.90794E-02
  0.28385    3.66051E+00    5.89731E-02   -2.73586E-01    1.46440E-03    3.93409E+00    5.81717E-02    2.40641E-02    2.23290E-02    3.91003E+00    6.88978E-02
  0.28390    3.66233E+00    5.89960E-02   -2.73745E-01    1.46504E-03    3.93608E+00    5.81942E-02    2.47647E-02    2.26589E-02    3.91131E+00    6.88398E-02
  0.28395    3.66419E+00    5.90191E-02   -2.73904E-01    1.46571E-03    3.93810E+00    5.82170E-02    2.40614E-02    2.23397E-02    3.91404E+00    6.87184E-02
  0.28400    3.66607E+00    5.90425E-02   -2.74063E-01    1.46629E-03    3.94013E+00    5.82404E-02    2.48950E-02    2.26344E-02    3.91524E+00    6.86447E-02
  0.28405    3.66794E+00    5.90667E-02   -2.74221E-01    1.46689E-03    3.94216E+00    5.82646E-02    2.43858E-02    2.23426E-02    3.91777E+00    6.84097E-02
  0.28410    3.66981E+00    5.90906E-02   -2.74379E-01    1.46762E-03    3.94419E+00    5.82884E-02    2.51221E-02    2.26576E-02    3.91907E+00    6.81764E-02
  0.28415    3.67169E+00    5.91119E-02   -2.74538E-01    1.46833E-03    3.94622E+00    5.83097E-02    2.44265E-02    2.23423E-02    3.92180E+00    6.79937E-02
  0.28420    3.67354E+00    5.91328E-02   -2.74698E-01    1.46909E-03    3.94824E+00    5.83304E-02    2.49895E-02    2.27016E-02    3.92325E+00    6.82377E-02
  0.28425    3.67538E+00    5.91543E-02   -2.74856E-01    1.47007E-03    3.95023E+00    5.83515E-02    2.35756E-02    2.20862E-02    3.92666E+00    6.78214E-02
  0.28430    3.67721E+00    5.91740E-02   -2.75015E-01    1.47103E-03    3.95222E+00    5.83709E-02    2.29042E-02    2.17799E-02    3.92932E+00    6.78469E-02
  0.28435    3.67902E+00    5.91927E-02   -2.75173E-01    1.47190E-03    3.95419E+00    5.83894E-02    2.24069E-02    2.15886E-02    3.93179E+00    6.81034E-02
  0.28440    3.68083E+00    5.92118E-02   -2.75330E-01    1.47268E-03    3.95616E+00    5.84082E-02    2.29512E-02    2.19157E-02    3.93321E+00    6.78254E-02
  0.28445    3.68264E+00    5.92298E-02   -2.75487E-01    1.47323E-03    3.95813E+00    5.84260E-02    2.25703E-02    2.16742E-02    3.93556E+00    6.73456E-02
  0.28450    3.68448E+00    5.92469E-02   -2.75644E-01    1.47371E-03    3.96012E+00    5.84429E-02    2.10469E-02    2.09928E-02    3.93907E+00    6.66992E-02
  0.28455    3.68631E+00    5.92656E-02   -2.75799E-01    1.47423E-03    3.96211E+00    5.84615E-02    2.21132E-02    2.16088E-02    3.93999E+00    6.71423E-02
  0.28460    3.68813E+00    5.92884E-02   -2.75957E-01    1.47475E-03    3.96409E+00    5.84841E-02    2.27379E-02    2.18349E-02    3.94135E+00    6.77107E-02
  0.28465    3.68997E+00    5.93152E-02   -2.76116E-01    1.47534E-03    3.96609E+00    5.85107E-02    2.36785E-02    2.22172E-02    3.94241E+00    6.85241E-02
  0.28470    3.69184E+00    5.93445E-02   -2.76274E-01    1.47605E-03    3.96812E+00    5.85396E-02    2.46987E-02    2.26327E-02    3.94342E+00    6.89896E-02
  0.28475    3.69374E+00    5.93738E-02   -2.76432E-01    1.47665E-03    3.97018E+00    5.85686E-02    2.39099E-02    2.22373E-02    3.94627E+00    6.91227E-02
  0.28480    3.69566E+00    5.94016E-02   -2.76592E-01    1.47717E-03    3.97226E+00    5.85961E-02    2.40919E-02    2.23515E-02    3.94816E+00    6.92343E-02
  0.28485    3.69757E+00    5.94286E-02   -2.76753E-01    1.47782E-03    3.97433E+00    5.86228E-02    2.44976E-02    2.24690E-02    3.94983E+00    6.96311E-02
  0.28490    3.69945E+00    5.94553E-02   -2.76914E-01    1.47849E-03    3.97637E+00    5.86491E-02    2.51225E-02    2.27627E-02    3.95124E+00    7.04668E-02
  0.28495    3.70133E+00    5.94821E-02   -2.77076E-01    1.47912E-03    3.97840E+00    5.86755E-02    2.43900E-02    2.23690E-02    3.95401E+00    7.03122E-02
  0.28500    3.70322E+00    5.95103E-02   -2.77238E-01    1.47981E-03    3.98045E+00    5.87033E-02    2.48735E-02    2.25645E-02    3.95558E+00    7.05874E-02
  0.28505    3.70511E+00    5.95401E-02   -2.77400E-01    1.48059E-03    3.98251E+00    5.87327E-02    2.43885E-02    2.22827E-02    3.95812E+00    7.05191E-02
  0.28510    3.70698E+00    5.95693E-02   -2.77562E-01    1.48129E-03    3.98455E+00    5.87615E-02    2.37596E-02    2.20117E-02    3.96079E+00    7.02340E-02
  0.28515    3.70884E+00    5.95988E-02   -2.77723E-01    1.48190E-03    3.98656E+00    5.87908E-02    2.41900E-02    2.23077E-02    3.96237E+00    7.09452E-02
  0.28520    3.71069E+00    5.96280E-02   -2.77884E-01    1.48241E-03    3.98857E+00    5.88199E-02    2.37422E-02    2.21064E-02    3.96483E+00    7.09553E-02
  0.28525    3.71254E+00    5.96574E-02   -2.78045E-01    1.48305E-03    3.99059E+00    5.88491E-02    2.40404E-02    2.22686E-02    3.96655E+00    7.12481E-02
  0.28530    3.71440E+00    5.96885E-02   -2.78208E-01    1.48385E-03    3.99260E+00    5.88798E-02    2.46879E-02    2.26131E-02    3.96792E+00    7.15770E-02
  0.28535    3.71626E+00    5.97190E-02   -2.78374E-01    1.48460E-03    3.99463E+00    5.89098E-02    2.31675E-02    2.18216E-02    3.97146E+00    7.13376E-02
  0.28540    3.71812E+00    5.97467E-02   -2.78539E-01    1.48532E-03    3.99666E+00    5.89369E-02    2.24657E-02    2.14655E-02    3.97419E+00    7.08832E-02
  0.28545    3.71999E+00    5.97713E-02   -2.78703E-01    1.48623E-03    3.99869E+00    5.89608E-02    2.32748E-02    2.18602E-02    3.97542E+00    7.09206E-02
  0.28550    3.72185E+00    5.97949E-02   -2.78869E-01    1.48731E-03    4.00072E+00    5.89837E-02    2.30837E-02    2.18092E-02    3.97764E+00    7.10768E-02
  0.28555    3.72372E+00    5.98175E-02   -2.79033E-01    1.48831E-03    4.00275E+00    5.90058E-02    2.21882E-02    2.13445E-02    3.98056E+00    7.04665E-02
  0.28560    3.72558E+00    5.98398E-02   -2.79195E-01    1.48910E-03    4.00477E+00    5.90275E-02    2.15402E-02    2.09625E-02    3.98323E+00    7.01956E-02
  0.28565    3.72742E+00    5.98634E-02   -2.79358E-01    1.48986E-03    4.00677E+00    5.90505E-02    2.27694E-02    2.15446E-02    3.98400E+00    7.04354E-02
  0.28570    3.72924E+00    5.98894E-02   -2.79520E-01    1.49074E-03    4.00876E+00    5.90759E-02    2.29355E-02    2.16533E-02    3.98582E+00    7.07344E-02
  0.28575    3.73108E+00    5.99134E-02   -2.79681E-01    1.49150E-03    4.01076E+00    5.90992E-02    2.27074E-02    2.16605E-02    3.98805E+00    7.03702E-02
  0.28580    3.73295E+00    5.99339E-02   -2.79842E-01    1.49231E-03    4.01279E+00    5.91191E-02    2.31340E-02    2.17973E-02    3.98966E+00    7.05187E-02
  0.28585    3.73485E+00    5.99541E-02   -2.80004E-01    1.49324E-03    4.01486E+00    5.91384E-02    2.40123E-02    2.21732E-02    3.99085E+00    7.09897E-02
  0.28590    3.73677E+00    5.99747E-02   -2.80166E-01    1.49417E-03    4.01694E+00    5.91582E-02    2.41992E-02    2.22350E-02    3.99274E+00    7.09938E-02
  0.28595    3.73869E+00    5.99955E-02   -2.80327E-01    1.49510E-03    4.01902E+00    5.91781E-02    2.52373E-02    2.27375E-02    3.99378E+00    7.10806E-02
  0.28600    3.74063E+00    6.00170E-02   -2.80490E-01    1.49605E-03    4.02112E+00    5.91986E-02    2.65600E-02    2.33730E-02    3.99456E+00    7.15021E-02
  0.28605    3.74258E+00    6.00403E-02   -2.80652E-01    1.49692E-03    4.02323E+00    5.92207E-02    2.58005E-02    2.30215E-02    3.99743E+00    7.11670E-02
  0.28610    3.74454E+00    6.00633E-02   -2.80813E-01    1.49763E-03    4.02535E+00    5.92427E-02    2.56734E-02    2.29739E-02    3.99968E+00    7.05419E-02
  0.28615    3.74650E+00    6.00855E-02   -2.80974E-01    1.49835E-03    4.02748E+00    5.92638E-02    2.53729E-02    2.28083E-02    4.00210E+00    7.08996E-02
  0.28620    3.74843E+00    6.01078E-02   -2.81138E-01    1.49913E-03    4.02956E+00    5.92850E-02    2.52374E-02    2.28258E-02    4.00433E+00    7.07110E-02
  0.28625    3.75033E+00    6.01296E-02   -2.81302E-01    1.49993E-03    4.03164E+00    5.93057E-02    2.50240E-02    2.27643E-02    4.00661E+00    7.03154E-02
  0.28630    3.75225E+00    6.01515E-02   -2.81467E-01    1.50066E-03    4.03371E+00    5.93266E-02    2.36355E-02    2.21903E-02    4.01008E+00    7.00372E-02
  0.28635    3.75414E+00    6.01747E-02   -2.81633E-01    1.50139E-03    4.03577E+00    5.93488E-02    2.36237E-02    2.22062E-02    4.01215E+00    7.05367E-02
  0.28640    3.75601E+00    6.01977E-02   -2.81797E-01    1.50229E-03    4.03781E+00    5.93707E-02    2.36477E-02    2.23152E-02    4.01416E+00    7.02796E-02
  0.28645    3.75787E+00    6.02187E-02   -2.81959E-01    1.50317E-03    4.03983E+00    5.93907E-02    2.49717E-02    2.29060E-02    4.01486E+00    7.02948E-02
  0.28650    3.75973E+00    6.02390E-02   -2.82120E-01    1.50390E-03    4.04185E+00    5.94103E-02    2.51374E-02    2.30719E-02    4.01671E+00    7.02167E-02
